Pair	ROI	Y
P05	17Networks_RH_SalVentAttnB_Ins_1	0.2866
P06	17Networks_RH_SalVentAttnB_Ins_1	0.0288
P07	17Networks_RH_SalVentAttnB_Ins_1	0.0741
P08	17Networks_RH_SalVentAttnB_Ins_1	-0.2238
P09	17Networks_RH_SalVentAttnB_Ins_1	-0.1241
P10	17Networks_RH_SalVentAttnB_Ins_1	0.2734
P11	17Networks_RH_SalVentAttnB_Ins_1	0.0129
P12	17Networks_RH_SalVentAttnB_Ins_1	-0.0352
P13	17Networks_RH_SalVentAttnB_Ins_1	0.1703
P14	17Networks_RH_SalVentAttnB_Ins_1	-0.5368
P15	17Networks_RH_SalVentAttnB_Ins_1	0.0116
P16	17Networks_RH_SalVentAttnB_Ins_1	0.3255
P17	17Networks_RH_SalVentAttnB_Ins_1	0.1888
P18	17Networks_RH_SalVentAttnB_Ins_1	0.1718
P19	17Networks_RH_SalVentAttnB_Ins_1	-0.0787
P20	17Networks_RH_SalVentAttnB_Ins_1	-0.1508
P21	17Networks_RH_SalVentAttnB_Ins_1	0.0050
P22	17Networks_RH_SalVentAttnB_Ins_1	0.4430
P23	17Networks_RH_SalVentAttnB_Ins_1	0.1631
P24	17Networks_RH_SalVentAttnB_Ins_1	0.1834
P25	17Networks_RH_SalVentAttnB_Ins_1	0.4649
P26	17Networks_RH_SalVentAttnB_Ins_1	0.3119
P27	17Networks_RH_SalVentAttnB_Ins_1	0.0292
P28	17Networks_RH_SalVentAttnB_Ins_1	0.2888
P29	17Networks_RH_SalVentAttnB_Ins_1	0.0418
P30	17Networks_RH_SalVentAttnB_Ins_1	0.0521
P31	17Networks_RH_SalVentAttnB_Ins_1	0.0594
P32	17Networks_RH_SalVentAttnB_Ins_1	-0.0052
P33	17Networks_RH_SalVentAttnB_Ins_1	-0.1299
P34	17Networks_RH_SalVentAttnB_Ins_1	-0.0023
P35	17Networks_RH_SalVentAttnB_Ins_1	0.2146
P36	17Networks_RH_SalVentAttnB_Ins_1	0.2568
P37	17Networks_RH_SalVentAttnB_Ins_1	-0.2528
P38	17Networks_RH_SalVentAttnB_Ins_1	0.1136
P39	17Networks_RH_SalVentAttnB_Ins_1	0.2713
P40	17Networks_RH_SalVentAttnB_Ins_1	-0.1316
P41	17Networks_RH_SalVentAttnB_Ins_1	0.2064
P42	17Networks_RH_SalVentAttnB_Ins_1	-0.0148
P43	17Networks_RH_SalVentAttnB_Ins_1	0.1375
P44	17Networks_RH_SalVentAttnB_Ins_1	-0.4187
P45	17Networks_RH_SalVentAttnB_Ins_1	0.1057
P46	17Networks_RH_SalVentAttnB_Ins_1	-0.1186
P47	17Networks_RH_SalVentAttnB_Ins_1	0.1428
P48	17Networks_RH_SalVentAttnB_Ins_1	0.4278
P49	17Networks_RH_SalVentAttnB_Ins_1	-0.1267
P50	17Networks_RH_SalVentAttnB_Ins_1	-0.1080
P51	17Networks_RH_SalVentAttnB_Ins_1	0.0501
P52	17Networks_RH_SalVentAttnB_Ins_1	-0.5969
P53	17Networks_RH_SalVentAttnB_Ins_1	0.1212
P54	17Networks_RH_SalVentAttnB_Ins_1	0.0291
P55	17Networks_RH_SalVentAttnB_Ins_1	0.1026
P56	17Networks_RH_SalVentAttnB_Ins_1	0.0715
P57	17Networks_RH_SalVentAttnB_Ins_1	0.0104
P58	17Networks_RH_SalVentAttnB_Ins_1	-0.0810
P59	17Networks_RH_SalVentAttnB_Ins_1	-0.0825
P60	17Networks_RH_SalVentAttnB_Ins_1	0.4776
P00	17Networks_RH_SalVentAttnB_Ins_2	0.3531
P01	17Networks_RH_SalVentAttnB_Ins_2	0.2721
P02	17Networks_RH_SalVentAttnB_Ins_2	0.1035
P03	17Networks_RH_SalVentAttnB_Ins_2	-0.1316
P04	17Networks_RH_SalVentAttnB_Ins_2	-0.0567
P05	17Networks_RH_SalVentAttnB_Ins_2	0.0206
P06	17Networks_RH_SalVentAttnB_Ins_2	-0.2853
P07	17Networks_RH_SalVentAttnB_Ins_2	0.0163
P08	17Networks_RH_SalVentAttnB_Ins_2	0.2434
P09	17Networks_RH_SalVentAttnB_Ins_2	0.2088
P10	17Networks_RH_SalVentAttnB_Ins_2	0.0648
P11	17Networks_RH_SalVentAttnB_Ins_2	0.0340
P12	17Networks_RH_SalVentAttnB_Ins_2	-0.2760
P13	17Networks_RH_SalVentAttnB_Ins_2	0.2171
P14	17Networks_RH_SalVentAttnB_Ins_2	-0.1536
P15	17Networks_RH_SalVentAttnB_Ins_2	0.1196
P16	17Networks_RH_SalVentAttnB_Ins_2	0.1416
P17	17Networks_RH_SalVentAttnB_Ins_2	0.3160
P18	17Networks_RH_SalVentAttnB_Ins_2	0.0768
P19	17Networks_RH_SalVentAttnB_Ins_2	-0.0372
P20	17Networks_RH_SalVentAttnB_Ins_2	-0.1678
P21	17Networks_RH_SalVentAttnB_Ins_2	0.0595
P22	17Networks_RH_SalVentAttnB_Ins_2	0.4507
P23	17Networks_RH_SalVentAttnB_Ins_2	0.0778
P24	17Networks_RH_SalVentAttnB_Ins_2	-0.1174
P25	17Networks_RH_SalVentAttnB_Ins_2	0.0752
P26	17Networks_RH_SalVentAttnB_Ins_2	0.1853
P27	17Networks_RH_SalVentAttnB_Ins_2	0.0086
P28	17Networks_RH_SalVentAttnB_Ins_2	0.3834
P29	17Networks_RH_SalVentAttnB_Ins_2	0.0666
P30	17Networks_RH_SalVentAttnB_Ins_2	0.3156
P31	17Networks_RH_SalVentAttnB_Ins_2	0.1843
P32	17Networks_RH_SalVentAttnB_Ins_2	0.0501
P33	17Networks_RH_SalVentAttnB_Ins_2	-0.4491
P34	17Networks_RH_SalVentAttnB_Ins_2	-0.4722
P35	17Networks_RH_SalVentAttnB_Ins_2	0.0134
P36	17Networks_RH_SalVentAttnB_Ins_2	-0.1172
P37	17Networks_RH_SalVentAttnB_Ins_2	-0.2686
P38	17Networks_RH_SalVentAttnB_Ins_2	0.0005
P39	17Networks_RH_SalVentAttnB_Ins_2	-0.0973
P40	17Networks_RH_SalVentAttnB_Ins_2	-0.0059
P41	17Networks_RH_SalVentAttnB_Ins_2	-0.1935
P42	17Networks_RH_SalVentAttnB_Ins_2	0.3153
P43	17Networks_RH_SalVentAttnB_Ins_2	0.0786
P44	17Networks_RH_SalVentAttnB_Ins_2	-0.1474
P45	17Networks_RH_SalVentAttnB_Ins_2	0.0569
P46	17Networks_RH_SalVentAttnB_Ins_2	0.1479
P47	17Networks_RH_SalVentAttnB_Ins_2	0.0566
P48	17Networks_RH_SalVentAttnB_Ins_2	0.4602
P49	17Networks_RH_SalVentAttnB_Ins_2	-0.1881
P50	17Networks_RH_SalVentAttnB_Ins_2	-0.1970
P51	17Networks_RH_SalVentAttnB_Ins_2	-0.3248
P52	17Networks_RH_SalVentAttnB_Ins_2	-0.0165
P53	17Networks_RH_SalVentAttnB_Ins_2	0.0938
P54	17Networks_RH_SalVentAttnB_Ins_2	0.2816
P55	17Networks_RH_SalVentAttnB_Ins_2	0.0438
P56	17Networks_RH_SalVentAttnB_Ins_2	-0.1124
P57	17Networks_RH_SalVentAttnB_Ins_2	0.1356
P58	17Networks_RH_SalVentAttnB_Ins_2	0.0350
P59	17Networks_RH_SalVentAttnB_Ins_2	-0.1477
P60	17Networks_RH_SalVentAttnB_Ins_2	0.0027
P00	17Networks_RH_SalVentAttnB_PFCmp_1	0.1228
P01	17Networks_RH_SalVentAttnB_PFCmp_1	0.2665
P02	17Networks_RH_SalVentAttnB_PFCmp_1	0.0961
P03	17Networks_RH_SalVentAttnB_PFCmp_1	0.3035
P04	17Networks_RH_SalVentAttnB_PFCmp_1	0.1446
P05	17Networks_RH_SalVentAttnB_PFCmp_1	0.1715
P06	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1674
P07	17Networks_RH_SalVentAttnB_PFCmp_1	-0.2756
P08	17Networks_RH_SalVentAttnB_PFCmp_1	0.3175
P09	17Networks_RH_SalVentAttnB_PFCmp_1	-0.3285
P10	17Networks_RH_SalVentAttnB_PFCmp_1	0.4158
P11	17Networks_RH_SalVentAttnB_PFCmp_1	0.0061
P12	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1766
P13	17Networks_RH_SalVentAttnB_PFCmp_1	0.1788
P14	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1633
P15	17Networks_RH_SalVentAttnB_PFCmp_1	0.2299
P16	17Networks_RH_SalVentAttnB_PFCmp_1	0.1456
P17	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0420
P18	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0642
P19	17Networks_RH_SalVentAttnB_PFCmp_1	0.1029
P20	17Networks_RH_SalVentAttnB_PFCmp_1	-0.2437
P21	17Networks_RH_SalVentAttnB_PFCmp_1	0.2529
P22	17Networks_RH_SalVentAttnB_PFCmp_1	-0.2987
P23	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0503
P24	17Networks_RH_SalVentAttnB_PFCmp_1	0.0219
P25	17Networks_RH_SalVentAttnB_PFCmp_1	0.3363
P26	17Networks_RH_SalVentAttnB_PFCmp_1	0.0428
P27	17Networks_RH_SalVentAttnB_PFCmp_1	0.0203
P28	17Networks_RH_SalVentAttnB_PFCmp_1	0.2667
P29	17Networks_RH_SalVentAttnB_PFCmp_1	0.0353
P30	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0906
P31	17Networks_RH_SalVentAttnB_PFCmp_1	0.0021
P32	17Networks_RH_SalVentAttnB_PFCmp_1	0.0299
P33	17Networks_RH_SalVentAttnB_PFCmp_1	-0.3188
P34	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1225
P35	17Networks_RH_SalVentAttnB_PFCmp_1	0.0328
P36	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1130
P37	17Networks_RH_SalVentAttnB_PFCmp_1	0.0113
P38	17Networks_RH_SalVentAttnB_PFCmp_1	0.2822
P39	17Networks_RH_SalVentAttnB_PFCmp_1	0.0994
P40	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1737
P41	17Networks_RH_SalVentAttnB_PFCmp_1	-0.2550
P42	17Networks_RH_SalVentAttnB_PFCmp_1	0.2035
P43	17Networks_RH_SalVentAttnB_PFCmp_1	0.1560
P44	17Networks_RH_SalVentAttnB_PFCmp_1	-0.3293
P45	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1306
P46	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0006
P47	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0288
P48	17Networks_RH_SalVentAttnB_PFCmp_1	0.4398
P49	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0423
P50	17Networks_RH_SalVentAttnB_PFCmp_1	0.0235
P51	17Networks_RH_SalVentAttnB_PFCmp_1	0.1047
P52	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0372
P53	17Networks_RH_SalVentAttnB_PFCmp_1	0.4920
P54	17Networks_RH_SalVentAttnB_PFCmp_1	0.1623
P55	17Networks_RH_SalVentAttnB_PFCmp_1	-0.0992
P56	17Networks_RH_SalVentAttnB_PFCmp_1	0.1270
P57	17Networks_RH_SalVentAttnB_PFCmp_1	0.2300
P58	17Networks_RH_SalVentAttnB_PFCmp_1	-0.2017
P59	17Networks_RH_SalVentAttnB_PFCmp_1	-0.4650
P60	17Networks_RH_SalVentAttnB_PFCmp_1	-0.1583
P00	17Networks_RH_SalVentAttnB_PFCmp_2	0.2654
P01	17Networks_RH_SalVentAttnB_PFCmp_2	-0.2108
P02	17Networks_RH_SalVentAttnB_PFCmp_2	-0.1386
P03	17Networks_RH_SalVentAttnB_PFCmp_2	-0.3680
P04	17Networks_RH_SalVentAttnB_PFCmp_2	0.3592
P05	17Networks_RH_SalVentAttnB_PFCmp_2	0.2111
P06	17Networks_RH_SalVentAttnB_PFCmp_2	-0.1133
P07	17Networks_RH_SalVentAttnB_PFCmp_2	-0.2017
P08	17Networks_RH_SalVentAttnB_PFCmp_2	0.1816
P09	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0904
P10	17Networks_RH_SalVentAttnB_PFCmp_2	0.4172
P11	17Networks_RH_SalVentAttnB_PFCmp_2	0.5582
P12	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0533
P13	17Networks_RH_SalVentAttnB_PFCmp_2	0.0822
P14	17Networks_RH_SalVentAttnB_PFCmp_2	0.0656
P15	17Networks_RH_SalVentAttnB_PFCmp_2	0.6035
P16	17Networks_RH_SalVentAttnB_PFCmp_2	0.4322
P17	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0433
P18	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0877
P19	17Networks_RH_SalVentAttnB_PFCmp_2	0.0115
P20	17Networks_RH_SalVentAttnB_PFCmp_2	0.0727
P21	17Networks_RH_SalVentAttnB_PFCmp_2	0.2888
P22	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0743
P23	17Networks_RH_SalVentAttnB_PFCmp_2	-0.1669
P24	17Networks_RH_SalVentAttnB_PFCmp_2	-0.1185
P25	17Networks_RH_SalVentAttnB_PFCmp_2	0.9171
P26	17Networks_RH_SalVentAttnB_PFCmp_2	0.8638
P27	17Networks_RH_SalVentAttnB_PFCmp_2	0.0347
P28	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0299
P29	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0112
P30	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0597
P31	17Networks_RH_SalVentAttnB_PFCmp_2	0.0685
P32	17Networks_RH_SalVentAttnB_PFCmp_2	0.2062
P33	17Networks_RH_SalVentAttnB_PFCmp_2	-0.4488
P34	17Networks_RH_SalVentAttnB_PFCmp_2	-0.1430
P35	17Networks_RH_SalVentAttnB_PFCmp_2	0.1632
P36	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0680
P37	17Networks_RH_SalVentAttnB_PFCmp_2	0.1971
P38	17Networks_RH_SalVentAttnB_PFCmp_2	0.3051
P39	17Networks_RH_SalVentAttnB_PFCmp_2	0.1461
P40	17Networks_RH_SalVentAttnB_PFCmp_2	-0.1938
P41	17Networks_RH_SalVentAttnB_PFCmp_2	-0.3989
P42	17Networks_RH_SalVentAttnB_PFCmp_2	0.1214
P43	17Networks_RH_SalVentAttnB_PFCmp_2	0.1436
P44	17Networks_RH_SalVentAttnB_PFCmp_2	-0.7747
P45	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0551
P46	17Networks_RH_SalVentAttnB_PFCmp_2	0.2434
P47	17Networks_RH_SalVentAttnB_PFCmp_2	-0.2441
P48	17Networks_RH_SalVentAttnB_PFCmp_2	1.1112
P49	17Networks_RH_SalVentAttnB_PFCmp_2	-0.4468
P50	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0420
P51	17Networks_RH_SalVentAttnB_PFCmp_2	0.2821
P52	17Networks_RH_SalVentAttnB_PFCmp_2	-0.2619
P53	17Networks_RH_SalVentAttnB_PFCmp_2	0.4953
P54	17Networks_RH_SalVentAttnB_PFCmp_2	0.1329
P55	17Networks_RH_SalVentAttnB_PFCmp_2	0.3815
P56	17Networks_RH_SalVentAttnB_PFCmp_2	-0.2195
P57	17Networks_RH_SalVentAttnB_PFCmp_2	-0.0099
P58	17Networks_RH_SalVentAttnB_PFCmp_2	0.3465
P59	17Networks_RH_SalVentAttnB_PFCmp_2	0.3611
P60	17Networks_RH_SalVentAttnB_PFCmp_2	0.4104
P00	17Networks_RH_LimbicB_OFC_1	0.1933
P01	17Networks_RH_LimbicB_OFC_1	0.1012
P02	17Networks_RH_LimbicB_OFC_1	-0.0403
P03	17Networks_RH_LimbicB_OFC_1	-0.0484
P04	17Networks_RH_LimbicB_OFC_1	-0.0070
P05	17Networks_RH_LimbicB_OFC_1	0.6027
P06	17Networks_RH_LimbicB_OFC_1	-1.4351
P07	17Networks_RH_LimbicB_OFC_1	-0.5369
P08	17Networks_RH_LimbicB_OFC_1	0.6016
P09	17Networks_RH_LimbicB_OFC_1	0.0818
P10	17Networks_RH_LimbicB_OFC_1	0.6193
P11	17Networks_RH_LimbicB_OFC_1	0.2505
P12	17Networks_RH_LimbicB_OFC_1	0.1351
P13	17Networks_RH_LimbicB_OFC_1	0.1896
P14	17Networks_RH_LimbicB_OFC_1	-0.1116
P15	17Networks_RH_LimbicB_OFC_1	-0.3088
P16	17Networks_RH_LimbicB_OFC_1	0.0450
P17	17Networks_RH_LimbicB_OFC_1	-0.5453
P18	17Networks_RH_LimbicB_OFC_1	-0.1198
P19	17Networks_RH_LimbicB_OFC_1	-0.8465
P20	17Networks_RH_LimbicB_OFC_1	-0.0303
P21	17Networks_RH_LimbicB_OFC_1	-0.2508
P22	17Networks_RH_LimbicB_OFC_1	-0.6850
P23	17Networks_RH_LimbicB_OFC_1	0.1791
P24	17Networks_RH_LimbicB_OFC_1	0.0585
P25	17Networks_RH_LimbicB_OFC_1	-0.2102
P26	17Networks_RH_LimbicB_OFC_1	-0.0382
P27	17Networks_RH_LimbicB_OFC_1	1.4136
P28	17Networks_RH_LimbicB_OFC_1	0.2273
P29	17Networks_RH_LimbicB_OFC_1	0.0945
P30	17Networks_RH_LimbicB_OFC_1	-0.0689
P31	17Networks_RH_LimbicB_OFC_1	-0.0407
P32	17Networks_RH_LimbicB_OFC_1	0.0254
P33	17Networks_RH_LimbicB_OFC_1	0.0633
P34	17Networks_RH_LimbicB_OFC_1	-0.0315
P35	17Networks_RH_LimbicB_OFC_1	-0.0772
P36	17Networks_RH_LimbicB_OFC_1	0.2187
P37	17Networks_RH_LimbicB_OFC_1	0.0932
P38	17Networks_RH_LimbicB_OFC_1	-0.2160
P39	17Networks_RH_LimbicB_OFC_1	-0.0435
P40	17Networks_RH_LimbicB_OFC_1	-0.0220
P41	17Networks_RH_LimbicB_OFC_1	-0.3717
P42	17Networks_RH_LimbicB_OFC_1	0.2472
P43	17Networks_RH_LimbicB_OFC_1	0.1855
P44	17Networks_RH_LimbicB_OFC_1	-0.5104
P45	17Networks_RH_LimbicB_OFC_1	-0.4530
P46	17Networks_RH_LimbicB_OFC_1	-0.0835
P47	17Networks_RH_LimbicB_OFC_1	-0.3543
P48	17Networks_RH_LimbicB_OFC_1	0.7485
P49	17Networks_RH_LimbicB_OFC_1	0.0010
P50	17Networks_RH_LimbicB_OFC_1	-0.1032
P51	17Networks_RH_LimbicB_OFC_1	0.1681
P52	17Networks_RH_LimbicB_OFC_1	-0.0333
P53	17Networks_RH_LimbicB_OFC_1	-0.1098
P54	17Networks_RH_LimbicB_OFC_1	0.2656
P55	17Networks_RH_LimbicB_OFC_1	0.0087
P56	17Networks_RH_LimbicB_OFC_1	-0.7747
P57	17Networks_RH_LimbicB_OFC_1	-0.1959
P58	17Networks_RH_LimbicB_OFC_1	-0.3107
P59	17Networks_RH_LimbicB_OFC_1	0.2898
P60	17Networks_RH_LimbicB_OFC_1	-0.1845
P00	17Networks_RH_LimbicB_OFC_2	0.3117
P01	17Networks_RH_LimbicB_OFC_2	0.1319
P02	17Networks_RH_LimbicB_OFC_2	0.6691
P03	17Networks_RH_LimbicB_OFC_2	-1.5143
P04	17Networks_RH_LimbicB_OFC_2	0.0366
P05	17Networks_RH_LimbicB_OFC_2	0.0826
P06	17Networks_RH_LimbicB_OFC_2	-0.0652
P07	17Networks_RH_LimbicB_OFC_2	0.0168
P08	17Networks_RH_LimbicB_OFC_2	0.8780
P09	17Networks_RH_LimbicB_OFC_2	0.0389
P10	17Networks_RH_LimbicB_OFC_2	-0.0230
P11	17Networks_RH_LimbicB_OFC_2	-0.8527
P12	17Networks_RH_LimbicB_OFC_2	-0.3769
P13	17Networks_RH_LimbicB_OFC_2	0.0307
P14	17Networks_RH_LimbicB_OFC_2	-0.2354
P15	17Networks_RH_LimbicB_OFC_2	0.0078
P16	17Networks_RH_LimbicB_OFC_2	0.3944
P17	17Networks_RH_LimbicB_OFC_2	-0.6393
P18	17Networks_RH_LimbicB_OFC_2	-0.1167
P19	17Networks_RH_LimbicB_OFC_2	0.0597
P20	17Networks_RH_LimbicB_OFC_2	-0.7975
P21	17Networks_RH_LimbicB_OFC_2	-0.2454
P22	17Networks_RH_LimbicB_OFC_2	-0.6167
P23	17Networks_RH_LimbicB_OFC_2	0.0547
P24	17Networks_RH_LimbicB_OFC_2	0.0770
P25	17Networks_RH_LimbicB_OFC_2	-0.1165
P26	17Networks_RH_LimbicB_OFC_2	-0.2699
P27	17Networks_RH_LimbicB_OFC_2	-0.0663
P28	17Networks_RH_LimbicB_OFC_2	-0.0538
P29	17Networks_RH_LimbicB_OFC_2	0.2214
P30	17Networks_RH_LimbicB_OFC_2	0.2127
P31	17Networks_RH_LimbicB_OFC_2	-0.1759
P32	17Networks_RH_LimbicB_OFC_2	0.2238
P33	17Networks_RH_LimbicB_OFC_2	0.3874
P34	17Networks_RH_LimbicB_OFC_2	0.0699
P35	17Networks_RH_LimbicB_OFC_2	-0.2917
P36	17Networks_RH_LimbicB_OFC_2	0.3165
P37	17Networks_RH_LimbicB_OFC_2	-0.0902
P38	17Networks_RH_LimbicB_OFC_2	-0.6111
P39	17Networks_RH_LimbicB_OFC_2	-0.2042
P40	17Networks_RH_LimbicB_OFC_2	-0.0393
P41	17Networks_RH_LimbicB_OFC_2	-0.5073
P42	17Networks_RH_LimbicB_OFC_2	-0.4481
P43	17Networks_RH_LimbicB_OFC_2	0.1563
P44	17Networks_RH_LimbicB_OFC_2	-1.7755
P45	17Networks_RH_LimbicB_OFC_2	-0.0950
P46	17Networks_RH_LimbicB_OFC_2	0.2397
P47	17Networks_RH_LimbicB_OFC_2	-0.3101
P48	17Networks_RH_LimbicB_OFC_2	0.8891
P49	17Networks_RH_LimbicB_OFC_2	0.1245
P50	17Networks_RH_LimbicB_OFC_2	-0.0852
P51	17Networks_RH_LimbicB_OFC_2	0.0471
P52	17Networks_RH_LimbicB_OFC_2	-0.2224
P53	17Networks_RH_LimbicB_OFC_2	0.1164
P54	17Networks_RH_LimbicB_OFC_2	0.0086
P55	17Networks_RH_LimbicB_OFC_2	0.2759
P56	17Networks_RH_LimbicB_OFC_2	0.1683
P57	17Networks_RH_LimbicB_OFC_2	-0.2161
P58	17Networks_RH_LimbicB_OFC_2	0.0182
P59	17Networks_RH_LimbicB_OFC_2	0.4796
P60	17Networks_RH_LimbicB_OFC_2	-0.3308
P00	17Networks_RH_LimbicB_OFC_3	-0.1316
P01	17Networks_RH_LimbicB_OFC_3	-0.1362
P02	17Networks_RH_LimbicB_OFC_3	-0.2916
P03	17Networks_RH_LimbicB_OFC_3	0.4191
P04	17Networks_RH_LimbicB_OFC_3	0.0632
P05	17Networks_RH_LimbicB_OFC_3	0.0631
P06	17Networks_RH_LimbicB_OFC_3	-0.6687
P07	17Networks_RH_LimbicB_OFC_3	-0.1743
P08	17Networks_RH_LimbicB_OFC_3	0.1490
P09	17Networks_RH_LimbicB_OFC_3	-0.1365
P10	17Networks_RH_LimbicB_OFC_3	0.1135
P11	17Networks_RH_LimbicB_OFC_3	4.1910
P12	17Networks_RH_LimbicB_OFC_3	-0.0318
P13	17Networks_RH_LimbicB_OFC_3	-0.2409
P14	17Networks_RH_LimbicB_OFC_3	-0.1280
P15	17Networks_RH_LimbicB_OFC_3	-0.2593
P16	17Networks_RH_LimbicB_OFC_3	0.1457
P17	17Networks_RH_LimbicB_OFC_3	-0.2548
P18	17Networks_RH_LimbicB_OFC_3	-0.2304
P19	17Networks_RH_LimbicB_OFC_3	0.2408
P20	17Networks_RH_LimbicB_OFC_3	0.0790
P21	17Networks_RH_LimbicB_OFC_3	-0.5163
P22	17Networks_RH_LimbicB_OFC_3	0.1455
P23	17Networks_RH_LimbicB_OFC_3	0.3116
P24	17Networks_RH_LimbicB_OFC_3	0.2104
P25	17Networks_RH_LimbicB_OFC_3	-0.8531
P26	17Networks_RH_LimbicB_OFC_3	0.0778
P27	17Networks_RH_LimbicB_OFC_3	-0.3832
P28	17Networks_RH_LimbicB_OFC_3	0.3608
P29	17Networks_RH_LimbicB_OFC_3	0.1666
P30	17Networks_RH_LimbicB_OFC_3	-0.0997
P31	17Networks_RH_LimbicB_OFC_3	0.1737
P32	17Networks_RH_LimbicB_OFC_3	0.2771
P33	17Networks_RH_LimbicB_OFC_3	0.3616
P34	17Networks_RH_LimbicB_OFC_3	-0.1556
P35	17Networks_RH_LimbicB_OFC_3	-0.1331
P36	17Networks_RH_LimbicB_OFC_3	0.0300
P37	17Networks_RH_LimbicB_OFC_3	0.2969
P38	17Networks_RH_LimbicB_OFC_3	-0.5117
P39	17Networks_RH_LimbicB_OFC_3	0.0238
P40	17Networks_RH_LimbicB_OFC_3	-0.1220
P41	17Networks_RH_LimbicB_OFC_3	0.2367
P42	17Networks_RH_LimbicB_OFC_3	-0.0853
P43	17Networks_RH_LimbicB_OFC_3	-0.0458
P44	17Networks_RH_LimbicB_OFC_3	-0.9223
P45	17Networks_RH_LimbicB_OFC_3	0.2461
P46	17Networks_RH_LimbicB_OFC_3	-0.2569
P47	17Networks_RH_LimbicB_OFC_3	0.0196
P48	17Networks_RH_LimbicB_OFC_3	0.1847
P49	17Networks_RH_LimbicB_OFC_3	0.1479
P50	17Networks_RH_LimbicB_OFC_3	0.1880
P51	17Networks_RH_LimbicB_OFC_3	0.0114
P52	17Networks_RH_LimbicB_OFC_3	0.7539
P53	17Networks_RH_LimbicB_OFC_3	0.0040
P54	17Networks_RH_LimbicB_OFC_3	-0.0725
P55	17Networks_RH_LimbicB_OFC_3	0.3273
P56	17Networks_RH_LimbicB_OFC_3	-0.4944
P57	17Networks_RH_LimbicB_OFC_3	-0.2148
P58	17Networks_RH_LimbicB_OFC_3	-0.0777
P59	17Networks_RH_LimbicB_OFC_3	0.2703
P60	17Networks_RH_LimbicB_OFC_3	-0.4105
P00	17Networks_RH_LimbicB_OFC_4	0.4036
P01	17Networks_RH_LimbicB_OFC_4	0.3017
P02	17Networks_RH_LimbicB_OFC_4	0.1445
P03	17Networks_RH_LimbicB_OFC_4	-0.5756
P04	17Networks_RH_LimbicB_OFC_4	0.2100
P05	17Networks_RH_LimbicB_OFC_4	0.2473
P06	17Networks_RH_LimbicB_OFC_4	-0.0915
P07	17Networks_RH_LimbicB_OFC_4	-0.3577
P08	17Networks_RH_LimbicB_OFC_4	0.3332
P09	17Networks_RH_LimbicB_OFC_4	0.1283
P10	17Networks_RH_LimbicB_OFC_4	0.4810
P11	17Networks_RH_LimbicB_OFC_4	0.2676
P12	17Networks_RH_LimbicB_OFC_4	0.2385
P13	17Networks_RH_LimbicB_OFC_4	0.0273
P14	17Networks_RH_LimbicB_OFC_4	-0.5083
P15	17Networks_RH_LimbicB_OFC_4	0.1653
P16	17Networks_RH_LimbicB_OFC_4	0.3109
P17	17Networks_RH_LimbicB_OFC_4	-0.2800
P18	17Networks_RH_LimbicB_OFC_4	-0.0669
P19	17Networks_RH_LimbicB_OFC_4	0.0550
P20	17Networks_RH_LimbicB_OFC_4	-0.3202
P21	17Networks_RH_LimbicB_OFC_4	0.2580
P22	17Networks_RH_LimbicB_OFC_4	-0.6243
P23	17Networks_RH_LimbicB_OFC_4	-0.2681
P24	17Networks_RH_LimbicB_OFC_4	0.0597
P25	17Networks_RH_LimbicB_OFC_4	0.0309
P26	17Networks_RH_LimbicB_OFC_4	0.1457
P27	17Networks_RH_LimbicB_OFC_4	0.4106
P28	17Networks_RH_LimbicB_OFC_4	-4.0477
P29	17Networks_RH_LimbicB_OFC_4	0.2031
P30	17Networks_RH_LimbicB_OFC_4	-0.0202
P31	17Networks_RH_LimbicB_OFC_4	0.0804
P32	17Networks_RH_LimbicB_OFC_4	-0.0397
P33	17Networks_RH_LimbicB_OFC_4	0.1197
P34	17Networks_RH_LimbicB_OFC_4	-0.3535
P35	17Networks_RH_LimbicB_OFC_4	0.0647
