signNearest,signNear,signFar,magNearest,magNear,magFar,signXmagNearest,signXmagNear,signXmagFar,v_motion,onset_block,offset_block,shock,Pair,Subject,Group,ROI
0.152927,-0.101758,0.0847256,0.132212,-0.0453538,-0.0406983,-0.045487,0.131829,0.0437042,0.0869379,1.89773,0.00770116,0.780065,33,CON050,control,lPAG1
0.115411,0.0108432,0.0165569,0.0584528,0.0374819,0.0421669,0.0277591,0.0329422,-0.026839,-0.014479,0.214874,0.556063,0.526526,33,CON050,control,rvAI
0.0124489,0.00513498,-0.00379009,0.0377521,0.0215816,-0.00642735,0.0167163,0.00857165,-0.0115622,-0.00808813,0.262081,0.17421,0.878863,33,CON050,control,rdAI
0.199403,0.0476258,0.0550499,0.0876713,0.0364766,0.026415,0.014091,0.0654067,-0.0091245,-0.0136215,0.0991756,0.332716,0.332944,33,CON050,control,lvAI
0.0858931,0.0374259,0.00246825,0.0459679,0.0480947,-0.0100924,0.0335667,0.00641784,-0.00747596,-0.015575,0.396299,0.312462,0.82622,33,CON050,control,ldAI
-0.00354942,0.0081482,-0.00510689,-0.00528222,-0.0185532,-0.00710175,0.023352,0.00150351,-0.0135929,-0.00839231,0.0912524,-0.126189,0.697154,33,CON050,control,rPI
0.0206067,0.0152888,-0.00839511,0.00732743,0.00501993,-0.00629005,0.0255414,0.0112263,-0.0109364,3.89076e-05,0.2872,0.0149756,0.625689,33,CON050,control,lPI
0.122082,0.0394573,0.0768642,0.0654475,0.00158826,-0.000374249,0.0201426,0.0478223,-0.00413893,0.00493859,0.47964,0.392669,0.225907,33,CON050,control,rBNST
0.0943734,-0.00465439,0.059167,0.0328369,0.0115526,0.0141448,-0.0189062,0.0596074,0.00957065,0.0101979,1.21064,0.482116,0.415088,33,CON050,control,lBNST
0.0160977,-0.000901548,0.0208382,0.0149676,0.00133669,0.00901728,-0.00111187,0.0119123,-0.0189064,-0.0051029,0.30038,0.260141,0.444398,33,CON050,control,ACC
0.0382609,-0.0607,0.183398,-0.0424153,-0.105174,0.0537124,0.0754321,0.0018411,-0.0584401,-0.00309363,-0.765658,0.0685787,-0.447163,33,CON050,control,Amygdala_BLBM_La_R
0.0687809,0.011783,0.0211359,-0.0199469,-0.016472,-0.0591864,0.062876,0.0505401,-0.00298738,-0.00842851,0.591239,0.971069,1.35288,33,CON050,control,Amygdala_CeME_R
0.0179661,-1.58764e-05,0.00997863,-0.0348509,0.0115846,0.00891565,-0.00448804,-0.0263963,0.050136,-0.00717255,0.221661,-0.101029,-0.133391,33,CON050,control,Amygdala_BLBM_La_L
0.122152,0.0189552,0.0237604,-0.0250308,0.00457486,-0.00421682,0.0857433,0.00335668,-0.0200183,-0.0151704,0.815149,0.66006,0.661881,33,CON050,control,Amygdala_CeME_L
0.079598,0.0256212,0.0154574,0.0367362,0.0230943,-0.00466513,0.0392487,0.0488169,-0.0121452,-0.00314061,0.313668,0.472913,0.337485,33,CON050,control,rCa
0.108055,-0.0103894,0.00504957,0.075015,0.04531,0.00905056,0.0750891,0.00626497,0.00944213,0.00189198,0.467299,0.410984,0.409987,33,CON050,control,lCa
0.0619605,0.038006,0.00693415,0.0466516,-0.0298851,-0.0190199,0.0323551,0.0796964,-0.0216151,-0.00210478,0.66686,1.05111,0.360519,33,CON050,control,rPa
0.100199,0.0121691,0.00795251,0.0327552,0.0318317,-0.00114517,0.043937,0.0170634,0.00735079,-0.000433206,0.256449,0.329305,0.157575,33,CON050,control,lPa
0.108055,-0.0103894,0.00504957,0.075015,0.04531,0.00905056,0.0750891,0.00626497,0.00944213,0.00189198,0.467299,0.410984,0.409987,33,CON050,control,rVS
0.0619605,0.038006,0.00693415,0.0466516,-0.0298851,-0.0190199,0.0323551,0.0796964,-0.0216151,-0.00210478,0.66686,1.05111,0.360519,33,CON050,control,lVS
-0.0447366,-0.0319306,0.00185558,0.00687157,-0.00664447,-0.0502615,-0.0012203,0.0071569,0.0220616,0.00697776,-0.198112,-0.0846526,-0.453805,33,CON078,uncontrol,vmPFC
-0.0682107,0.0616066,-0.0370437,0.0077488,0.0330635,0.00493563,-0.0451254,0.0183019,-0.0240477,0.00356801,0.248779,0.253346,0.258157,33,CON078,uncontrol,PCC1
-0.14668,0.00947599,-0.0142803,-0.0193352,0.0144899,0.0328671,-0.00356449,-0.00325141,0.0276666,0.0240092,0.0278902,-0.083164,-0.0979693,33,CON078,uncontrol,PCC2
0.081839,-0.00391989,-0.0130801,0.0255651,-0.0145226,-0.003531,-0.0353567,-0.0241349,0.032436,0.0037343,-0.106378,0.157057,0.251654,33,CON078,uncontrol,rPAG1
0.0543577,-0.0216029,0.0152112,0.0618022,-0.0403857,-0.0236711,0.0286621,-0.0372462,0.0317875,0.00167817,0.245442,-0.1364,0.169754,33,CON078,uncontrol,lPAG1
0.0506388,0.0242122,-0.00883649,0.0117126,0.0453205,-0.00658803,0.00407812,0.00657562,0.00805461,-0.0106771,0.330629,0.631261,0.213843,33,CON078,uncontrol,rvAI
0.0404382,0.01162,-0.0122742,0.00957788,0.00155295,-0.000295755,0.017344,0.0292661,-0.00261933,-0.0161684,0.189184,0.236199,0.506533,33,CON078,uncontrol,rdAI
0.0797789,0.0742173,-0.0589214,0.0187169,0.0894158,-0.052808,0.000936905,0.0528521,0.00206841,-0.0188634,0.39685,0.616892,0.734835,33,CON078,uncontrol,lvAI
0.0168712,0.00527196,-0.0108542,0.0176147,0.00286364,-0.00669888,0.0134066,0.0162774,0.0084709,-0.0139149,0.185638,0.152427,0.45124,33,CON078,uncontrol,ldAI
0.0351257,-0.0261487,-0.0137301,-0.0113771,0.00665706,0.000591598,0.0158374,0.0140053,0.00657722,0.00013837,0.240738,-0.22587,0.159574,33,CON078,uncontrol,rPI
0.0134044,-0.0143042,-0.00405757,-0.0147705,0.00751673,0.0103531,-0.00559293,0.017177,0.00841409,-0.00355152,0.103684,-0.24698,0.329912,33,CON078,uncontrol,lPI
0.0402443,-0.0128737,-0.065812,-0.0460412,0.0497467,-0.0429508,0.0639336,-0.0350425,0.0425856,-0.0045631,0.610032,0.462325,-0.105882,33,CON078,uncontrol,rBNST
0.0159644,-0.00724184,-0.00566357,-0.000216995,0.0293973,0.0191368,0.0175728,-0.00292496,0.0312272,0.000248602,-0.0631817,-0.175821,-0.0147822,33,CON078,uncontrol,lBNST
-0.0141998,0.00145284,-0.0197604,-0.00215104,0.00198968,-0.00521751,-0.000333596,0.00687819,0.0037157,0.00107073,0.215739,0.186242,0.178223,33,CON078,uncontrol,ACC
0.020679,-0.018096,-0.0019924,-0.0557568,-0.0348139,0.00551185,-0.0196318,0.00987818,-0.00928529,0.0151299,0.0862019,-0.406503,-0.321454,33,CON078,uncontrol,Amygdala_BLBM_La_R
0.0311621,0.0123192,-0.00827511,0.0862028,0.014643,0.0389306,0.0434866,0.000819701,0.0169145,-0.00776555,0.30438,0.046641,0.176205,33,CON078,uncontrol,Amygdala_CeME_R
0.0102743,-0.0337495,0.0185949,-0.0293255,0.00297201,0.0288872,-0.0123556,-0.0274845,0.00862668,0.00415345,0.274512,-0.548118,-0.165055,33,CON078,uncontrol,Amygdala_BLBM_La_L
0.0541085,-0.0398816,0.0470546,0.0324601,-0.0154414,0.0225001,0.014384,-0.00570513,0.0257367,0.0058486,0.1188,-0.0508692,-0.111514,33,CON078,uncontrol,Amygdala_CeME_L
0.017068,-0.00303644,-0.00369926,-0.000846101,0.016852,0.000320911,0.00243378,-0.00239232,0.00427092,-0.00382703,0.0269785,0.181834,-0.0513277,33,CON078,uncontrol,rCa
-0.00103133,0.00570232,-0.0280325,0.0375551,0.0253823,-0.00197749,0.000299964,0.023209,0.00052509,0.000737932,0.122521,-0.0702315,0.0967031,33,CON078,uncontrol,lCa
0.00553039,0.0112507,-0.0137459,0.00414386,-0.0155242,0.0217515,0.0198165,0.0104884,-9.80689e-05,-0.000907721,0.331952,0.16616,-0.0988931,33,CON078,uncontrol,rPa
0.00274562,0.00851505,-0.00818976,0.00706037,0.0188155,-0.00156413,0.00542502,0.00351656,0.00932856,-0.000971166,0.167427,0.322194,0.00851301,33,CON078,uncontrol,lPa
-0.00103133,0.00570232,-0.0280325,0.0375551,0.0253823,-0.00197749,0.000299964,0.023209,0.00052509,0.000737932,0.122521,-0.0702315,0.0967031,33,CON078,uncontrol,rVS
0.00553039,0.0112507,-0.0137459,0.00414386,-0.0155242,0.0217515,0.0198165,0.0104884,-9.80689e-05,-0.000907721,0.331952,0.16616,-0.0988931,33,CON078,uncontrol,lVS
-0.043259,-0.0388325,-0.0328595,-0.040924,-0.0186258,0.0146996,0.0211212,-0.00331814,0.0061912,0.0171019,0.127846,-0.594674,-0.219742,34,CON060,control,vmPFC
-0.0428091,-0.0329805,-0.00597301,-0.0511241,-0.0558515,-0.00904624,0.00765076,-0.0272865,0.0203066,0.0128525,0.0117517,-0.521127,-0.558351,34,CON060,control,PCC1
-0.0864205,-0.0320077,0.0434345,-0.000897485,-0.000747967,0.00298475,0.031062,0.00411604,-0.0224542,0.018284,0.0956386,-1.07935,-0.833323,34,CON060,control,PCC2
0.115914,6.98634e-05,0.033954,-0.0631671,0.0211848,-0.00267539,0.0630052,-0.0185843,0.0213616,0.0166689,-0.154035,-0.14202,0.100231,34,CON060,control,rPAG1
0.0451585,-0.0201088,0.0217508,-0.0375977,0.0725799,0.0240523,0.164301,-0.103178,0.031038,-0.00146329,0.574904,-0.121653,0.154872,34,CON060,control,lPAG1
0.104054,0.0315525,-0.0234703,0.0575814,-0.0272961,0.0231147,-0.0243909,0.0236876,0.00313763,-0.0231605,0.0936053,0.124962,0.439255,34,CON060,control,rvAI
0.106604,0.0524016,-0.0140158,0.0252374,-0.00628061,0.00146895,-0.00686476,0.0257556,0.0227344,-0.0311786,0.170888,0.389222,0.995907,34,CON060,control,rdAI
0.0940108,0.00170003,0.0134302,0.0472892,0.00306717,0.0214228,-0.00762428,0.0239197,-0.00543869,-0.0254554,0.0740892,0.0939439,0.337954,34,CON060,control,lvAI
0.0558315,0.0267468,-0.0172881,0.0199066,-0.00502339,-0.00873365,0.0133896,0.0199146,0.0339112,-0.0225249,0.106067,0.257294,1.05099,34,CON060,control,ldAI
0.043176,-0.0191419,-0.00305827,-0.0156004,0.00995025,-0.0329572,0.0604707,-0.0157618,0.00364759,-0.00583278,-0.178793,-0.104087,0.669297,34,CON060,control,rPI
0.0321029,-0.0313956,-0.0215606,-0.0184635,0.00893316,-0.0301692,0.0557619,-0.0147361,0.0208104,0.0060469,0.0606261,-0.214719,0.577008,34,CON060,control,lPI
0.276281,-0.102989,0.0348595,0.0387589,0.0387061,0.000468605,-0.011757,0.00523921,-0.0436345,-0.0140725,0.0622467,-0.394402,0.0895186,34,CON060,control,rBNST
0.218719,-0.0407681,-0.0747124,0.0812759,-0.0270658,0.0473968,0.0334523,-0.0382595,-0.0127993,-0.0191759,0.600338,0.102677,0.435592,34,CON060,control,lBNST
0.0338208,0.00798406,0.0102994,0.0378129,-0.0214171,-0.0200358,0.015669,-0.0224184,0.0221362,-0.00927058,0.150414,0.303345,0.689177,34,CON060,control,ACC
-0.0162431,0.00567086,-0.0047111,-0.0400459,0.0943756,-0.0201076,0.0656577,0.0442011,-0.0510741,0.000128759,-0.361186,-0.205444,-0.334608,34,CON060,control,Amygdala_BLBM_La_R
0.024251,0.0485986,-0.0427227,-0.0354502,0.0288051,-0.00749524,0.0172308,0.0267431,-0.0191179,-0.00774819,-0.0844822,-0.00622079,0.0750022,34,CON060,control,Amygdala_CeME_R
-0.0165361,0.0449872,-0.0740229,-0.0117623,0.111256,-0.0405538,0.106622,0.0697854,-0.000231465,-0.00608126,0.19103,-0.543028,-0.205935,34,CON060,control,Amygdala_BLBM_La_L
-0.0155539,0.0426544,-0.0329056,0.00690752,-0.0322449,-0.0191052,0.105443,0.00483676,0.00385414,-0.01016,-0.147297,-0.357457,0.386962,34,CON060,control,Amygdala_CeME_L
0.0998813,-0.0338478,0.0155747,0.0378693,0.0268363,0.0156374,0.0184127,-0.0150206,0.035514,0.00178446,0.375607,-0.0402104,-0.00855186,34,CON060,control,rCa
0.110441,-0.0467593,0.0115258,0.0675867,-0.00686369,0.0231931,0.0680319,-0.0526376,0.0310971,0.00229695,0.255555,-0.192441,0.0244963,34,CON060,control,lCa
0.0229367,0.0178348,-0.00169193,-0.000603752,0.046923,0.0098935,-0.0138233,0.026762,0.00995522,0.0016174,0.326238,0.240216,0.0581243,34,CON060,control,rPa
0.0847608,-0.00783983,0.00321091,0.0355265,0.0193383,0.0213039,0.0472365,-0.0300322,0.0320181,0.00260337,0.404743,-0.0485344,-0.0231306,34,CON060,control,lPa
0.110441,-0.0467593,0.0115258,0.0675867,-0.00686369,0.0231931,0.0680319,-0.0526376,0.0310971,0.00229695,0.255555,-0.192441,0.0244963,34,CON060,control,rVS
0.0229367,0.0178348,-0.00169193,-0.000603752,0.046923,0.0098935,-0.0138233,0.026762,0.00995522,0.0016174,0.326238,0.240216,0.0581243,34,CON060,control,lVS
0.0164622,-0.065303,0.0246531,0.0114043,0.0207754,-0.0283507,0.0387933,-0.00792661,0.00471426,0.00654174,0.145983,-0.0993704,0.142024,34,CON077,uncontrol,vmPFC
-0.00695463,-0.0412811,0.0232091,0.0332621,-0.0141263,0.0125312,-0.0358104,-0.0581575,-0.0165965,-0.0079272,-0.0818627,0.234583,0.114588,34,CON077,uncontrol,PCC1
0.0422057,-0.090635,0.0686437,0.0351723,0.0462644,0.0193763,0.0294255,-0.0674154,0.0226092,0.0245003,0.733503,-0.390495,-0.0974957,34,CON077,uncontrol,PCC2
-0.0125348,0.037972,-0.0680486,-0.0127893,0.0491379,-0.0814279,0.0463999,0.0204845,0.0912437,0.0302057,0.606378,0.108867,0.125308,34,CON077,uncontrol,rPAG1
0.00371216,-0.0357537,-0.0266665,0.048357,-0.0593285,-0.0109799,-0.0281169,0.032685,0.0397735,0.0347079,-0.295274,0.329339,0.796687,34,CON077,uncontrol,lPAG1
0.275231,0.0850654,0.00168822,0.0620328,0.0386428,0.122225,-0.111281,0.0345327,0.0852052,-0.014375,0.323956,0.806157,0.562655,34,CON077,uncontrol,rvAI
0.0513677,0.000997738,0.00976869,0.0139348,-0.00416173,0.0337231,-0.0302752,-0.0183068,0.0131189,-0.0119411,0.163861,0.306411,0.548164,34,CON077,uncontrol,rdAI
0.211278,0.0528822,-0.00157461,0.0434715,0.0777469,0.0560333,-0.059078,0.00397828,0.0662583,-0.00244338,0.359021,0.422195,0.303755,34,CON077,uncontrol,lvAI
0.0223575,-0.0094796,0.00239389,0.0170519,0.00905175,-0.000523459,-0.0123346,-0.0244363,0.0136166,-0.000516428,0.0820851,0.127822,0.248617,34,CON077,uncontrol,ldAI
0.042954,-0.0298697,0.0113614,-0.0243222,0.00417563,0.00403231,0.00752335,-0.0478129,0.0169495,0.00693846,-0.164756,-0.107246,0.591787,34,CON077,uncontrol,rPI
0.0134077,-0.0252556,-0.000648733,0.00557922,0.00905193,0.00360074,0.00780404,-0.026705,0.010298,0.000580413,0.047712,-0.0487481,0.258397,34,CON077,uncontrol,lPI
0.0615026,0.00786777,-0.00986253,0.00337106,0.0207711,-0.0211565,0.0516221,0.0128754,0.0332602,-0.00924184,0.572742,-0.38247,-0.163446,34,CON077,uncontrol,rBNST
-0.0227857,-0.0238589,-0.0752684,0.0344722,-0.0270635,-0.0240158,-0.020073,0.043624,-0.00592255,0.0185315,-0.000952411,0.150293,0.0121822,34,CON077,uncontrol,lBNST
0.0381047,-0.0141782,0.0104406,0.0147512,0.018908,0.00600601,-0.0161686,-0.0381463,0.0131056,-0.0135032,0.269506,0.40275,0.722045,34,CON077,uncontrol,ACC
-0.0263452,-0.0290308,0.0083816,-0.0176743,-0.035339,-0.0181259,0.00194066,-0.000655884,0.00805658,-0.00363689,-0.145047,0.0688864,0.209388,34,CON077,uncontrol,Amygdala_BLBM_La_R
-0.00208005,-0.071373,0.0108737,0.0138183,0.00848816,-0.0293909,0.0305848,-0.0150516,-0.0385944,-0.0177201,0.0281721,0.064544,0.583894,34,CON077,uncontrol,Amygdala_CeME_R
-0.0155776,-0.0382114,-0.0130791,0.0093946,-0.0205471,-0.00806221,0.00240524,0.0123091,0.0244248,0.0181182,0.042078,0.0270533,0.0710824,34,CON077,uncontrol,Amygdala_BLBM_La_L
0.0260965,-0.0623882,0.0118555,0.0298813,-0.0243683,-0.0547128,0.0298459,-0.00532405,0.00204486,0.000377775,0.268532,0.0196483,0.435424,34,CON077,uncontrol,Amygdala_CeME_L
0.0222973,-0.0152777,-0.00558455,0.017552,-0.0100934,0.000119737,0.00992502,-0.00553738,0.00558259,-0.000716314,0.18142,0.0953719,0.123517,34,CON077,uncontrol,rCa
-0.020581,-0.0286313,-0.0232272,0.00954454,-0.0117086,-0.000510089,0.0331265,-0.0268935,-0.0093178,-0.011539,0.135509,0.0280149,0.280781,34,CON077,uncontrol,lCa
-0.0139994,-0.000174483,-0.0148958,0.01958,0.033134,-0.016203,-0.0107492,0.00993762,-0.0130275,0.00566648,0.206698,0.50349,0.224918,34,CON077,uncontrol,rPa
0.0263836,-0.0256856,-0.00767784,0.00485502,-0.0152603,0.0136088,0.013199,-0.0238184,0.0115372,-0.00357956,0.207732,0.135021,0.185744,34,CON077,uncontrol,lPa
-0.020581,-0.0286313,-0.0232272,0.00954454,-0.0117086,-0.000510089,0.0331265,-0.0268935,-0.0093178,-0.011539,0.135509,0.0280149,0.280781,34,CON077,uncontrol,rVS
-0.0139994,-0.000174483,-0.0148958,0.01958,0.033134,-0.016203,-0.0107492,0.00993762,-0.0130275,0.00566648,0.206698,0.50349,0.224918,34,CON077,uncontrol,lVS
0.0236127,0.0100152,0.0462365,-0.0445712,-0.0328648,0.0119214,0.0315692,-0.00465018,-0.0236266,0.0363974,0.215356,-0.189692,-0.197605,35,CON062,control,vmPFC
0.0448151,-0.00225729,0.0518324,-0.0289381,0.0242816,-0.0221664,0.00994065,-0.0863973,0.0287494,0.0391303,0.596577,-0.182815,-0.184288,35,CON062,control,PCC1
-0.0182765,0.000234152,0.0316773,-0.0350269,-0.00144216,-0.00806552,-0.00354262,0.0132542,-0.0416817,0.0478591,0.0669167,-0.683349,-0.0908294,35,CON062,control,PCC2
0.0275097,0.0508936,-0.0193286,0.0143201,0.0486265,0.011296,-0.0442866,0.0252347,0.00102158,-0.0104372,0.283557,0.0127155,0.145852,35,CON062,control,rPAG1
0.0470332,-0.0314604,0.00638533,0.00284319,0.0210281,-0.0178444,0.0275862,-0.0140974,0.0418183,-0.010007,0.0217257,0.2257,0.0576951,35,CON062,control,lPAG1
0.0324354,0.0180879,0.00192363,-0.0117787,-0.00605257,0.000487752,-0.0115755,-0.00396198,0.00917288,-0.0101504,0.144095,0.389037,0.502239,35,CON062,control,rvAI
0.0403028,-0.0264797,0.024437,-0.0280476,-0.00557848,-0.0158844,0.00432462,-0.0259435,0.00741103,-0.0107104,0.311182,0.186959,0.765189,35,CON062,control,rdAI
0.0450134,0.00313387,-0.00997419,0.0148472,-0.0377962,-0.00669466,0.0455827,-0.00160331,-0.00580745,-0.0111073,0.100211,0.289402,0.386036,35,CON062,control,lvAI
0.0328604,-0.0118804,0.0132949,-0.0151014,-0.0197593,-0.0286707,-0.00589149,-0.0168701,0.0205117,-0.00877689,0.112335,-0.0993894,0.737894,35,CON062,control,ldAI
0.015034,-0.032096,0.0387909,-0.01227,-0.00753393,-0.00915202,0.0221592,-0.0526818,0.00579629,0.00200142,-0.00863077,-0.0397705,0.455665,35,CON062,control,rPI
0.0202151,-0.0329551,0.0264242,-0.0258422,-0.00359419,-0.0172302,0.0237767,-0.0487144,0.0114863,0.0129221,0.0128246,-0.0733711,0.552406,35,CON062,control,lPI
0.105237,0.0587226,-0.00310065,-0.0633915,0.0460842,0.0050312,-0.0302066,-0.0484365,0.0152902,-0.00520524,0.0210484,-0.0550309,-0.130424,35,CON062,control,rBNST
0.0247986,0.082982,-0.00794248,-0.00603068,0.0391019,-0.0321395,0.0874323,0.00475366,0.0351622,-0.0400252,-0.371949,0.137645,-0.500286,35,CON062,control,lBNST
0.0326013,-0.0312213,0.0369873,-0.0373416,-0.0014545,-0.0160407,0.030738,-0.0274109,0.0226083,-0.0041607,0.382882,0.22542,0.799155,35,CON062,control,ACC
-0.0115269,0.00447122,-0.0255843,0.00371557,-0.0258636,-0.0207552,-0.00272039,0.00301966,0.00254135,0.0113598,-0.136026,-0.41482,0.0692521,35,CON062,control,Amygdala_BLBM_La_R
0.00189368,-0.00962174,0.0232406,0.0243355,-0.0213449,-0.0186862,-0.000798761,-0.0400049,-0.0226809,-0.00735521,-0.533141,0.0653337,0.430688,35,CON062,control,Amygdala_CeME_R
-0.0186334,-0.000143189,-0.0310478,-0.0131855,-0.0189645,-0.0131955,0.0135822,0.0147178,0.00453419,0.00789514,-0.283358,-0.0979887,-0.166986,35,CON062,control,Amygdala_BLBM_La_L
0.0464492,-0.0296357,0.0297941,0.0275531,-0.0265617,-0.0513982,0.00219166,-0.00217573,-0.0335225,-0.00131064,-0.109818,0.0979097,0.539681,35,CON062,control,Amygdala_CeME_L
0.0382548,-0.0232339,0.032168,-0.0255104,0.00982016,-0.0429098,0.0270884,-0.0271441,0.0105226,0.00592271,0.162053,-0.165931,0.127559,35,CON062,control,rCa
0.037753,-0.050571,0.0332015,0.0216682,0.00464012,-0.0760927,0.0450638,-0.0486485,0.0265524,0.0172762,0.0241994,-0.215178,0.248952,35,CON062,control,lCa
0.00191078,0.0296502,0.00716978,-0.0266354,0.0210186,-0.0129951,0.0109053,-0.0303285,0.004271,-0.00431213,0.0516175,0.593414,0.179252,35,CON062,control,rPa
0.0403441,-0.001207,0.0420413,-0.0354213,0.0190147,-0.0303494,0.0344857,-0.0375788,0.00740358,0.00603376,0.185767,-0.176375,0.112102,35,CON062,control,lPa
0.037753,-0.050571,0.0332015,0.0216682,0.00464012,-0.0760927,0.0450638,-0.0486485,0.0265524,0.0172762,0.0241994,-0.215178,0.248952,35,CON062,control,rVS
0.00191078,0.0296502,0.00716978,-0.0266354,0.0210186,-0.0129951,0.0109053,-0.0303285,0.004271,-0.00431213,0.0516175,0.593414,0.179252,35,CON062,control,lVS
-0.00847251,-0.0256796,0.0308541,0.0232841,-0.0533074,0.0285586,0.0391886,-0.045578,0.0351478,0.0203293,-0.155093,-0.608515,-0.261526,35,CON066,uncontrol,vmPFC
0.0310249,0.00825598,0.025571,0.00430316,-0.0334029,-0.0137382,0.00123258,-0.0175127,0.0150218,0.00787964,-0.0959302,0.0785382,0.107156,35,CON066,uncontrol,PCC1
-0.0930013,0.00262902,-0.0181763,0.00862567,-0.091827,0.0343798,0.0974713,-0.111751,0.0660379,0.0390482,-0.151138,-0.425833,-0.232822,35,CON066,uncontrol,PCC2
0.0301327,0.0651315,-0.00833268,-0.0152429,-0.00408595,0.00101797,0.0709676,0.043962,-0.036525,-0.0147293,0.363979,0.420515,0.359655,35,CON066,uncontrol,rPAG1
0.0584272,-0.0135404,-0.0319915,0.000212679,0.0648735,-0.0246182,0.00664473,-0.000601499,-0.0333976,0.0175308,0.356189,0.717428,0.298906,35,CON066,uncontrol,lPAG1
0.0251263,0.00458038,0.00454106,0.0242847,-0.00203089,-0.021827,-0.0338578,-0.0180904,-0.0069557,0.00339856,-0.162731,0.397146,0.376765,35,CON066,uncontrol,rvAI
0.0175211,0.0115996,0.0154225,0.0269968,-0.0322719,0.0384956,-0.0347216,-0.00540734,0.00247996,-0.0019199,-0.0630276,0.134813,1.01099,35,CON066,uncontrol,rdAI
0.0107301,0.0314619,-0.00572908,0.0211339,-0.00575935,-0.0618051,-0.0317844,-0.034957,-0.0355911,-0.00127238,-0.417027,0.151412,0.339864,35,CON066,uncontrol,lvAI
0.0105905,0.0133651,0.000606054,0.0294342,0.000877643,0.0341099,-0.0255211,-0.0304282,0.00393857,0.00193577,-0.185738,0.220352,0.92029,35,CON066,uncontrol,ldAI
-0.0140691,-0.0272967,-0.00220868,-0.0167968,-0.0217398,0.0194768,0.0051773,-0.0095825,0.012178,-0.00271204,0.131677,-0.230643,0.373915,35,CON066,uncontrol,rPI
-0.010016,0.000643723,-0.00441863,0.0100863,-0.0146999,0.0187196,-0.00372555,-0.00924864,0.00689568,-0.00639406,0.145262,-0.206075,0.434125,35,CON066,uncontrol,lPI
0.143116,0.0553333,0.028628,0.127358,0.0102643,-0.0352612,0.0647569,0.018532,0.0209823,0.00400762,0.144882,1.02744,0.487764,35,CON066,uncontrol,rBNST
0.167755,0.128526,0.033629,0.0898369,0.0199368,-0.0730892,0.0358499,-0.0781359,0.105801,0.00205621,-0.901703,1.20942,0.358389,35,CON066,uncontrol,lBNST
-0.00158082,0.0213605,-0.00202023,0.0181479,-0.018403,0.0414813,-0.000102893,-0.017595,-0.00396433,-0.0021925,-0.0533088,0.22858,0.760611,35,CON066,uncontrol,ACC
0.0132967,-0.0105196,0.0384534,0.00693479,-0.00378515,0.0204043,0.0302205,-0.0396962,0.0499371,0.0084204,0.227068,0.026783,0.0635279,35,CON066,uncontrol,Amygdala_BLBM_La_R
-0.0486332,8.26402e-05,0.0459284,0.00429226,-0.0221536,0.010472,0.00490215,-0.0231716,0.0291252,-0.0176925,0.0426912,-0.0918165,0.228275,35,CON066,uncontrol,Amygdala_CeME_R
-0.0124856,-0.0447704,0.0553843,-0.0160668,-0.043913,0.0347727,0.0149712,-0.0325519,0.0379236,0.00466186,0.0931356,-0.304781,-0.138007,35,CON066,uncontrol,Amygdala_BLBM_La_L
0.00199094,-0.0309639,0.0944621,0.00699367,-0.0129422,-0.00713572,0.00350455,-0.0093071,-0.0386613,-0.00798452,-0.693639,-0.207145,0.305828,35,CON066,uncontrol,Amygdala_CeME_L
0.0147244,0.031552,0.0169831,0.0238462,-0.000494506,0.00193339,-0.0110487,-0.0134588,0.0101636,-0.00333479,0.120464,0.168069,0.330748,35,CON066,uncontrol,rCa
0.0464318,0.012154,0.0258498,0.0115078,-0.0094087,0.0251483,-0.0128954,-0.0348181,0.017879,0.00198686,0.0868027,-0.138087,0.177917,35,CON066,uncontrol,lCa
0.0214167,0.0540094,-0.0231943,0.0471276,0.0325253,-0.0437493,-0.0356198,-0.00869748,0.0160185,0.0128457,0.117845,0.768856,0.183483,35,CON066,uncontrol,rPa
0.015267,0.0344339,0.0224981,0.0241438,-0.00105039,0.0293047,0.00337748,-0.0293097,0.0126172,-0.00415974,0.312718,0.188224,0.251285,35,CON066,uncontrol,lPa
0.0464318,0.012154,0.0258498,0.0115078,-0.0094087,0.0251483,-0.0128954,-0.0348181,0.017879,0.00198686,0.0868027,-0.138087,0.177917,35,CON066,uncontrol,rVS
0.0214167,0.0540094,-0.0231943,0.0471276,0.0325253,-0.0437493,-0.0356198,-0.00869748,0.0160185,0.0128457,0.117845,0.768856,0.183483,35,CON066,uncontrol,lVS
0.00447945,-0.0540427,0.0184286,-0.0353354,-0.0149573,-0.00903828,-0.00795089,-0.0286916,0.0360784,0.00867866,-0.482163,-0.131249,-0.166819,36,CON063,control,vmPFC
-0.014662,0.00483262,0.0178168,-0.0307372,-0.0568267,0.0371327,0.0397881,-0.0430213,0.0441727,0.00150953,0.371913,0.158177,0.111152,36,CON063,control,PCC1
0.012161,-0.0288244,0.0411972,-0.0270176,-0.062376,0.0669922,-0.0296248,-0.0152932,0.0351234,0.0112207,-0.0274438,-0.201203,-0.39147,36,CON063,control,PCC2
0.069474,-0.0485029,0.057973,0.0526224,-0.0490668,0.0102493,-0.0244187,-0.0155289,-0.00433776,-0.00143219,0.205692,-0.123879,0.50691,36,CON063,control,rPAG1
0.0411839,0.0042076,0.0332587,-0.0156938,-0.0477514,0.0178504,0.0248851,-0.0512785,0.0644518,0.00129846,0.252027,0.372325,0.350083,36,CON063,control,lPAG1
