	Pair	ROI	Y
8674	P12	17Networks_LH_DefaultC_PHC_1	-0.19763538
8675	P13	17Networks_LH_DefaultC_PHC_1	0.06457592
8676	P14	17Networks_LH_DefaultC_PHC_1	-0.4167113
8677	P15	17Networks_LH_DefaultC_PHC_1	-0.31064400000000003
8678	P16	17Networks_LH_DefaultC_PHC_1	0.580115
8679	P17	17Networks_LH_DefaultC_PHC_1	-0.050599000000000005
8680	P18	17Networks_LH_DefaultC_PHC_1	-1.053378
8681	P19	17Networks_LH_DefaultC_PHC_1	-0.06038299999999999
8682	P20	17Networks_LH_DefaultC_PHC_1	-1.210474
8683	P21	17Networks_LH_DefaultC_PHC_1	-0.21851769999999998
8684	P22	17Networks_LH_DefaultC_PHC_1	-0.197947
8685	P23	17Networks_LH_DefaultC_PHC_1	-0.247851
8686	P24	17Networks_LH_DefaultC_PHC_1	0.08203339999999998
8687	P25	17Networks_LH_DefaultC_PHC_1	-0.591917
8688	P26	17Networks_LH_DefaultC_PHC_1	0.2879184
8689	P27	17Networks_LH_DefaultC_PHC_1	0.15933699999999998
8690	P28	17Networks_LH_DefaultC_PHC_1	1.7717679999999998
8691	P29	17Networks_LH_DefaultC_PHC_1	0.1087469
8692	P30	17Networks_LH_DefaultC_PHC_1	0.09855928
8693	P31	17Networks_LH_DefaultC_PHC_1	-0.1476202
8694	P32	17Networks_LH_DefaultC_PHC_1	0.1548859
8695	P33	17Networks_LH_DefaultC_PHC_1	-0.0629576
8696	P34	17Networks_LH_DefaultC_PHC_1	0.907578
8697	P35	17Networks_LH_DefaultC_PHC_1	-0.10479199999999997
8698	P36	17Networks_LH_DefaultC_PHC_1	0.39310300000000004
8699	P37	17Networks_LH_DefaultC_PHC_1	-0.30803369999999997
8700	P38	17Networks_LH_DefaultC_PHC_1	0.28207
8701	P39	17Networks_LH_DefaultC_PHC_1	-0.06778998
8702	P40	17Networks_LH_DefaultC_PHC_1	-0.1708808
8703	P41	17Networks_LH_DefaultC_PHC_1	-0.35229900000000003
8704	P42	17Networks_LH_DefaultC_PHC_1	-0.3319337
8705	P43	17Networks_LH_DefaultC_PHC_1	0.29640799999999995
8706	P44	17Networks_LH_DefaultC_PHC_1	0.665948
8707	P45	17Networks_LH_DefaultC_PHC_1	0.110372
8708	P46	17Networks_LH_DefaultC_PHC_1	0.2947347
8709	P47	17Networks_LH_DefaultC_PHC_1	-0.004757999999999998
8710	P48	17Networks_LH_DefaultC_PHC_1	0.0761205
8711	P49	17Networks_LH_DefaultC_PHC_1	0.05086399999999999
8712	P50	17Networks_LH_DefaultC_PHC_1	0.412821
8713	P51	17Networks_LH_DefaultC_PHC_1	0.08927721
8714	P52	17Networks_LH_DefaultC_PHC_1	0.21186090000000002
8715	P53	17Networks_LH_DefaultC_PHC_1	-0.1328195
8716	P54	17Networks_LH_DefaultC_PHC_1	0.14716200000000002
8717	P55	17Networks_LH_DefaultC_PHC_1	-0.4856431
8718	P56	17Networks_LH_DefaultC_PHC_1	-0.2616794
8719	P57	17Networks_LH_DefaultC_PHC_1	-0.1279788
8720	P58	17Networks_LH_DefaultC_PHC_1	-0.11911617
8721	P59	17Networks_LH_DefaultC_PHC_1	-1.792058
8722	P60	17Networks_LH_DefaultC_PHC_1	0.07895300000000001
8723	P00	17Networks_LH_DefaultC_PHC_2	-0.19842516999999998
8724	P01	17Networks_LH_DefaultC_PHC_2	-0.2230483
8725	P02	17Networks_LH_DefaultC_PHC_2	-0.289396
8726	P03	17Networks_LH_DefaultC_PHC_2	0.2015134
8727	P04	17Networks_LH_DefaultC_PHC_2	-0.4229524
8728	P05	17Networks_LH_DefaultC_PHC_2	0.0889254
8729	P06	17Networks_LH_DefaultC_PHC_2	0.12095819999999999
8730	P07	17Networks_LH_DefaultC_PHC_2	0.0493133
8731	P08	17Networks_LH_DefaultC_PHC_2	0.07863329999999999
8732	P09	17Networks_LH_DefaultC_PHC_2	-0.019687707
8733	P10	17Networks_LH_DefaultC_PHC_2	0.2271284
8734	P11	17Networks_LH_DefaultC_PHC_2	-0.037326200000000004
8735	P12	17Networks_LH_DefaultC_PHC_2	-0.015475800000000005
8736	P13	17Networks_LH_DefaultC_PHC_2	-0.24767317700000002
8737	P14	17Networks_LH_DefaultC_PHC_2	-0.17575190000000002
8738	P15	17Networks_LH_DefaultC_PHC_2	0.26774980000000004
8739	P16	17Networks_LH_DefaultC_PHC_2	-0.08463319999999999
8740	P17	17Networks_LH_DefaultC_PHC_2	-0.364303
8741	P18	17Networks_LH_DefaultC_PHC_2	-0.3062529
8742	P19	17Networks_LH_DefaultC_PHC_2	-0.1796884
8743	P20	17Networks_LH_DefaultC_PHC_2	-0.559728
8744	P21	17Networks_LH_DefaultC_PHC_2	-0.13008099999999997
8745	P22	17Networks_LH_DefaultC_PHC_2	0.3864428
8746	P23	17Networks_LH_DefaultC_PHC_2	-0.3228812
8747	P24	17Networks_LH_DefaultC_PHC_2	0.24409718
8748	P25	17Networks_LH_DefaultC_PHC_2	-0.007792499999999994
8749	P26	17Networks_LH_DefaultC_PHC_2	0.034372
8750	P27	17Networks_LH_DefaultC_PHC_2	0.1595261
8751	P28	17Networks_LH_DefaultC_PHC_2	0.37883776
8752	P29	17Networks_LH_DefaultC_PHC_2	0.27488219999999997
8753	P30	17Networks_LH_DefaultC_PHC_2	0.2507419
8754	P31	17Networks_LH_DefaultC_PHC_2	-0.2090987
8755	P32	17Networks_LH_DefaultC_PHC_2	-0.040202800000000004
8756	P33	17Networks_LH_DefaultC_PHC_2	0.005541829999999999
8757	P34	17Networks_LH_DefaultC_PHC_2	0.0656465
8758	P35	17Networks_LH_DefaultC_PHC_2	-0.10425599999999999
8759	P36	17Networks_LH_DefaultC_PHC_2	0.10409599999999998
8760	P37	17Networks_LH_DefaultC_PHC_2	-0.0776426
8761	P38	17Networks_LH_DefaultC_PHC_2	-0.3250897
8762	P39	17Networks_LH_DefaultC_PHC_2	0.1387289
8763	P40	17Networks_LH_DefaultC_PHC_2	0.0090474
8764	P41	17Networks_LH_DefaultC_PHC_2	0.012235260000000001
8765	P42	17Networks_LH_DefaultC_PHC_2	-0.24120399999999997
8766	P43	17Networks_LH_DefaultC_PHC_2	0.350897
8767	P44	17Networks_LH_DefaultC_PHC_2	0.1819554
8768	P45	17Networks_LH_DefaultC_PHC_2	-0.09122259999999999
8769	P46	17Networks_LH_DefaultC_PHC_2	-0.1869393
8770	P47	17Networks_LH_DefaultC_PHC_2	-0.2561367
8771	P48	17Networks_LH_DefaultC_PHC_2	-0.1628588
8772	P49	17Networks_LH_DefaultC_PHC_2	-0.11597739
8773	P50	17Networks_LH_DefaultC_PHC_2	0.035100400000000004
8774	P51	17Networks_LH_DefaultC_PHC_2	-0.2934863
8775	P52	17Networks_LH_DefaultC_PHC_2	-0.010359000000000007
8776	P53	17Networks_LH_DefaultC_PHC_2	0.1663718
8777	P54	17Networks_LH_DefaultC_PHC_2	0.3467519
8778	P55	17Networks_LH_DefaultC_PHC_2	0.23013340000000002
8779	P56	17Networks_LH_DefaultC_PHC_2	0.309968
8780	P57	17Networks_LH_DefaultC_PHC_2	0.0850348
8781	P58	17Networks_LH_DefaultC_PHC_2	0.15662779999999998
8782	P59	17Networks_LH_DefaultC_PHC_2	-0.30206
8783	P60	17Networks_LH_DefaultC_PHC_2	0.32291952
8784	P00	17Networks_LH_DefaultC_PHC_3	-0.6674800000000001
8785	P01	17Networks_LH_DefaultC_PHC_3	-0.029448999999999947
8786	P02	17Networks_LH_DefaultC_PHC_3	-1.393151
8787	P03	17Networks_LH_DefaultC_PHC_3	-0.27131700000000003
8788	P04	17Networks_LH_DefaultC_PHC_3	-0.437069
8789	P05	17Networks_LH_DefaultC_PHC_3	0.32121
8790	P06	17Networks_LH_DefaultC_PHC_3	0.151015
8791	P07	17Networks_LH_DefaultC_PHC_3	-0.983238
8792	P08	17Networks_LH_DefaultC_PHC_3	0.09148600000000007
8793	P09	17Networks_LH_DefaultC_PHC_3	-1.01171
8794	P10	17Networks_LH_DefaultC_PHC_3	0.33520700000000003
8795	P11	17Networks_LH_DefaultC_PHC_3	-0.454968
8796	P12	17Networks_LH_DefaultC_PHC_3	0.1739874
8797	P13	17Networks_LH_DefaultC_PHC_3	-0.36267099999999997
8798	P14	17Networks_LH_DefaultC_PHC_3	0.11044600000000004
8799	P15	17Networks_LH_DefaultC_PHC_3	1.11737
8800	P16	17Networks_LH_DefaultC_PHC_3	-1.047584
8801	P17	17Networks_LH_DefaultC_PHC_3	0.483665
8802	P18	17Networks_LH_DefaultC_PHC_3	-0.42576644999999996
8803	P19	17Networks_LH_DefaultC_PHC_3	-0.610016903
8804	P20	17Networks_LH_DefaultC_PHC_3	0.299675
8805	P21	17Networks_LH_DefaultC_PHC_3	-1.0794182
8806	P22	17Networks_LH_DefaultC_PHC_3	-0.3376680000000001
8807	P23	17Networks_LH_DefaultC_PHC_3	-0.5651889999999999
8808	P24	17Networks_LH_DefaultC_PHC_3	1.055166
8809	P25	17Networks_LH_DefaultC_PHC_3	-0.44413300000000006
8810	P26	17Networks_LH_DefaultC_PHC_3	0.07110699999999992
8811	P27	17Networks_LH_DefaultC_PHC_3	0.668388
8812	P28	17Networks_LH_DefaultC_PHC_3	-0.24612699999999993
8813	P29	17Networks_LH_DefaultC_PHC_3	-0.06981380000000001
8814	P30	17Networks_LH_DefaultC_PHC_3	-0.5855902000000001
8815	P31	17Networks_LH_DefaultC_PHC_3	-0.017299999999999982
8816	P32	17Networks_LH_DefaultC_PHC_3	0.014173999999999964
8817	P33	17Networks_LH_DefaultC_PHC_3	0.08291399999999999
8818	P34	17Networks_LH_DefaultC_PHC_3	0.5315188000000001
8819	P35	17Networks_LH_DefaultC_PHC_3	-0.39181299999999997
8820	P36	17Networks_LH_DefaultC_PHC_3	0.6337440000000001
8821	P37	17Networks_LH_DefaultC_PHC_3	0.494943
8822	P38	17Networks_LH_DefaultC_PHC_3	1.2279090000000001
8823	P39	17Networks_LH_DefaultC_PHC_3	0.808689
8824	P40	17Networks_LH_DefaultC_PHC_3	-0.570271
8825	P41	17Networks_LH_DefaultC_PHC_3	0.6976929999999999
8826	P42	17Networks_LH_DefaultC_PHC_3	-0.07112900000000003
8827	P43	17Networks_LH_DefaultC_PHC_3	0.6196484999999999
8828	P44	17Networks_LH_DefaultC_PHC_3	0.16217700000000002
8829	P45	17Networks_LH_DefaultC_PHC_3	-0.004652999999999963
8830	P46	17Networks_LH_DefaultC_PHC_3	0.13285200000000003
8831	P47	17Networks_LH_DefaultC_PHC_3	-0.1859378
8832	P48	17Networks_LH_DefaultC_PHC_3	0.020020999999999983
8833	P49	17Networks_LH_DefaultC_PHC_3	0.385161
8834	P50	17Networks_LH_DefaultC_PHC_3	0.2565942
8835	P51	17Networks_LH_DefaultC_PHC_3	-0.016711000000000004
8836	P52	17Networks_LH_DefaultC_PHC_3	-0.2298479
8837	P53	17Networks_LH_DefaultC_PHC_3	0.7859320000000001
8838	P54	17Networks_LH_DefaultC_PHC_3	-0.6486139999999999
8839	P55	17Networks_LH_DefaultC_PHC_3	0.06517199999999995
8840	P56	17Networks_LH_DefaultC_PHC_3	1.26871
8841	P57	17Networks_LH_DefaultC_PHC_3	0.20543699999999998
8842	P58	17Networks_LH_DefaultC_PHC_3	0.893309
8843	P59	17Networks_LH_DefaultC_PHC_3	-1.239514
8844	P60	17Networks_LH_DefaultC_PHC_3	1.033202
8845	P00	17Networks_LH_TempPar_1	0.36009700000000006
8846	P01	17Networks_LH_TempPar_1	0.8462199999999999
8847	P02	17Networks_LH_TempPar_1	-0.6847000000000001
8848	P03	17Networks_LH_TempPar_1	-0.9097780000000001
8849	P04	17Networks_LH_TempPar_1	-0.09558199999999994
8850	P05	17Networks_LH_TempPar_1	-1.537146
8851	P06	17Networks_LH_TempPar_1	-0.535074
8852	P07	17Networks_LH_TempPar_1	-0.6491399999999999
8853	P08	17Networks_LH_TempPar_1	-0.516392
8854	P09	17Networks_LH_TempPar_1	0.7631088
8855	P10	17Networks_LH_TempPar_1	1.14154
8856	P11	17Networks_LH_TempPar_1	-0.44181000000000004
8857	P12	17Networks_LH_TempPar_1	-0.23660900000000007
8858	P13	17Networks_LH_TempPar_1	0.538518
8859	P14	17Networks_LH_TempPar_1	0.133351
8860	P15	17Networks_LH_TempPar_1	-0.09080900000000003
8861	P16	17Networks_LH_TempPar_1	-0.163783
8862	P17	17Networks_LH_TempPar_1	-0.6606809999999999
8863	P18	17Networks_LH_TempPar_1	-0.47370750000000006
8864	P19	17Networks_LH_TempPar_1	-1.105574
8865	P20	17Networks_LH_TempPar_1	-0.5976240000000002
8866	P21	17Networks_LH_TempPar_1	0.09848625
8867	P22	17Networks_LH_TempPar_1	-0.75974403
8868	P23	17Networks_LH_TempPar_1	0.2702017
8869	P24	17Networks_LH_TempPar_1	-0.34427299999999994
8870	P25	17Networks_LH_TempPar_1	-1.6445859999999999
8871	P26	17Networks_LH_TempPar_1	0.07683700000000004
8872	P27	17Networks_LH_TempPar_1	0.6700360000000001
8873	P28	17Networks_LH_TempPar_1	0.68117
8874	P29	17Networks_LH_TempPar_1	-0.23120200000000002
8875	P30	17Networks_LH_TempPar_1	0.37146400000000007
8876	P31	17Networks_LH_TempPar_1	0.437452
8877	P32	17Networks_LH_TempPar_1	0.36629799999999996
8878	P33	17Networks_LH_TempPar_1	-0.8546224
8879	P34	17Networks_LH_TempPar_1	-0.5527279999999999
8880	P35	17Networks_LH_TempPar_1	-0.10634000000000005
8881	P36	17Networks_LH_TempPar_1	-0.370298
8882	P37	17Networks_LH_TempPar_1	0.05409699999999995
8883	P38	17Networks_LH_TempPar_1	-0.423346
8884	P39	17Networks_LH_TempPar_1	-0.135343
8885	P40	17Networks_LH_TempPar_1	-0.05368400000000001
8886	P41	17Networks_LH_TempPar_1	0.503208
8887	P42	17Networks_LH_TempPar_1	0.044726000000000016
8888	P43	17Networks_LH_TempPar_1	-0.8941009999999999
8889	P44	17Networks_LH_TempPar_1	-0.03326499999999999
8890	P45	17Networks_LH_TempPar_1	0.14336899999999997
8891	P46	17Networks_LH_TempPar_1	0.38320699999999996
8892	P47	17Networks_LH_TempPar_1	-0.308768
8893	P48	17Networks_LH_TempPar_1	0.7492469999999999
8894	P49	17Networks_LH_TempPar_1	0.30379599999999995
8895	P50	17Networks_LH_TempPar_1	0.04626999999999998
8896	P51	17Networks_LH_TempPar_1	-0.14727500000000002
8897	P52	17Networks_LH_TempPar_1	0.5375936
8898	P53	17Networks_LH_TempPar_1	0.169185
8899	P54	17Networks_LH_TempPar_1	0.160278
8900	P55	17Networks_LH_TempPar_1	-0.47228200000000004
8901	P56	17Networks_LH_TempPar_1	-0.014869999999999994
8902	P57	17Networks_LH_TempPar_1	0.28948470000000004
8903	P58	17Networks_LH_TempPar_1	0.201316
8904	P59	17Networks_LH_TempPar_1	-0.23419199999999998
8905	P60	17Networks_LH_TempPar_1	-0.543563
8906	P00	17Networks_LH_TempPar_2	0.381815
8907	P01	17Networks_LH_TempPar_2	-0.2200919
8908	P02	17Networks_LH_TempPar_2	-0.727533
8909	P03	17Networks_LH_TempPar_2	0.0521947
8910	P04	17Networks_LH_TempPar_2	-0.8318669999999999
8911	P05	17Networks_LH_TempPar_2	-0.131338
8912	P06	17Networks_LH_TempPar_2	-0.3011447
8913	P07	17Networks_LH_TempPar_2	-0.09017239999999999
8914	P08	17Networks_LH_TempPar_2	-0.0794809
8915	P09	17Networks_LH_TempPar_2	0.14077699999999999
8916	P10	17Networks_LH_TempPar_2	0.317788
8917	P11	17Networks_LH_TempPar_2	0.0758958
8918	P12	17Networks_LH_TempPar_2	-0.1978085
8919	P13	17Networks_LH_TempPar_2	-0.08275180000000001
8920	P14	17Networks_LH_TempPar_2	-0.13667659
8921	P15	17Networks_LH_TempPar_2	-0.284509
8922	P16	17Networks_LH_TempPar_2	0.09529109999999999
8923	P17	17Networks_LH_TempPar_2	-0.53487341
8924	P18	17Networks_LH_TempPar_2	0.0029750000000000054
8925	P19	17Networks_LH_TempPar_2	0.0203725
8926	P20	17Networks_LH_TempPar_2	-1.8100638
8927	P21	17Networks_LH_TempPar_2	-0.061558100000000004
8928	P22	17Networks_LH_TempPar_2	-0.16248299999999996
8929	P23	17Networks_LH_TempPar_2	-0.47952
8930	P24	17Networks_LH_TempPar_2	-0.319537
8931	P25	17Networks_LH_TempPar_2	-0.33541599999999994
8932	P26	17Networks_LH_TempPar_2	-0.2229767
8933	P27	17Networks_LH_TempPar_2	0.2138469
8934	P28	17Networks_LH_TempPar_2	-0.2597043
8935	P29	17Networks_LH_TempPar_2	0.0753423
8936	P30	17Networks_LH_TempPar_2	-0.15088699999999997
8937	P31	17Networks_LH_TempPar_2	0.304816
8938	P32	17Networks_LH_TempPar_2	0.6262588
8939	P33	17Networks_LH_TempPar_2	-0.5518959999999999
8940	P34	17Networks_LH_TempPar_2	0.081067
8941	P35	17Networks_LH_TempPar_2	-0.363791
8942	P36	17Networks_LH_TempPar_2	-0.155305
8943	P37	17Networks_LH_TempPar_2	-0.039645299999999994
8944	P38	17Networks_LH_TempPar_2	-0.0766947
8945	P39	17Networks_LH_TempPar_2	-0.1751733
8946	P40	17Networks_LH_TempPar_2	-0.23635359999999997
8947	P41	17Networks_LH_TempPar_2	0.38114739999999997
8948	P42	17Networks_LH_TempPar_2	0.07289520000000001
8949	P43	17Networks_LH_TempPar_2	0.2517057
8950	P44	17Networks_LH_TempPar_2	-0.19862619999999997
8951	P45	17Networks_LH_TempPar_2	0.1852511
8952	P46	17Networks_LH_TempPar_2	0.09607798
8953	P47	17Networks_LH_TempPar_2	-0.0491449
8954	P48	17Networks_LH_TempPar_2	0.019071999999999992
8955	P49	17Networks_LH_TempPar_2	0.1356106
8956	P50	17Networks_LH_TempPar_2	0.1130656
8957	P51	17Networks_LH_TempPar_2	-0.1866463
8958	P52	17Networks_LH_TempPar_2	-0.335776
8959	P53	17Networks_LH_TempPar_2	0.599462
8960	P54	17Networks_LH_TempPar_2	0.107402
8961	P55	17Networks_LH_TempPar_2	-0.10392509999999999
8962	P56	17Networks_LH_TempPar_2	0.063033
8963	P57	17Networks_LH_TempPar_2	0.1722774
8964	P58	17Networks_LH_TempPar_2	-0.10424941
8965	P59	17Networks_LH_TempPar_2	0.0011430000000000051
8966	P60	17Networks_LH_TempPar_2	-0.343421
8967	P00	17Networks_LH_TempPar_3	0.1397221
8968	P01	17Networks_LH_TempPar_3	-0.408283
8969	P02	17Networks_LH_TempPar_3	-0.10667399999999999
8970	P03	17Networks_LH_TempPar_3	-0.288255767
8971	P04	17Networks_LH_TempPar_3	-2.4399290000000002
8972	P05	17Networks_LH_TempPar_3	0.30093626
8973	P06	17Networks_LH_TempPar_3	-0.041908
8974	P07	17Networks_LH_TempPar_3	-0.156218
8975	P08	17Networks_LH_TempPar_3	-0.03408
8976	P09	17Networks_LH_TempPar_3	0.27256
8977	P10	17Networks_LH_TempPar_3	-1.044629
8978	P11	17Networks_LH_TempPar_3	0.40883
8979	P12	17Networks_LH_TempPar_3	-0.5869500000000001
8980	P13	17Networks_LH_TempPar_3	-0.470164
8981	P14	17Networks_LH_TempPar_3	0.6389859
8982	P15	17Networks_LH_TempPar_3	-0.085123
8983	P16	17Networks_LH_TempPar_3	0.603113
8984	P17	17Networks_LH_TempPar_3	-1.1729129999999999
8985	P18	17Networks_LH_TempPar_3	0.775541
8986	P19	17Networks_LH_TempPar_3	0.1542191
8987	P20	17Networks_LH_TempPar_3	-0.7904779999999999
8988	P21	17Networks_LH_TempPar_3	-0.405609
8989	P22	17Networks_LH_TempPar_3	-0.32146069
8990	P23	17Networks_LH_TempPar_3	-0.6771627
8991	P24	17Networks_LH_TempPar_3	-0.08668476
8992	P25	17Networks_LH_TempPar_3	0.16941589999999998
8993	P26	17Networks_LH_TempPar_3	-0.3165537
8994	P27	17Networks_LH_TempPar_3	0.1879948
8995	P28	17Networks_LH_TempPar_3	0.530829
8996	P29	17Networks_LH_TempPar_3	-0.2702346
8997	P30	17Networks_LH_TempPar_3	-0.4589412
8998	P31	17Networks_LH_TempPar_3	0.0594188
8999	P32	17Networks_LH_TempPar_3	-0.22227229999999998
9000	P33	17Networks_LH_TempPar_3	-0.2867814
9001	P34	17Networks_LH_TempPar_3	-0.4681878
9002	P35	17Networks_LH_TempPar_3	-0.12033100000000002
9003	P36	17Networks_LH_TempPar_3	-0.25307389999999996
9004	P37	17Networks_LH_TempPar_3	0.2264835
9005	P38	17Networks_LH_TempPar_3	-0.10944319999999999
9006	P39	17Networks_LH_TempPar_3	0.996842
9007	P40	17Networks_LH_TempPar_3	-0.21256622
9008	P41	17Networks_LH_TempPar_3	0.2460698
9009	P42	17Networks_LH_TempPar_3	0.39464750000000004
9010	P43	17Networks_LH_TempPar_3	0.2863407
9011	P44	17Networks_LH_TempPar_3	-0.185075
9012	P45	17Networks_LH_TempPar_3	-0.027073000000000014
9013	P46	17Networks_LH_TempPar_3	0.009677000000000005
9014	P47	17Networks_LH_TempPar_3	-0.241973
9015	P48	17Networks_LH_TempPar_3	0.2694694
9016	P49	17Networks_LH_TempPar_3	0.126745
9017	P50	17Networks_LH_TempPar_3	0.05689999999999999
9018	P51	17Networks_LH_TempPar_3	-0.030658199999999997
9019	P52	17Networks_LH_TempPar_3	-0.26137299999999997
9020	P53	17Networks_LH_TempPar_3	0.905563
9021	P54	17Networks_LH_TempPar_3	0.430228
9022	P55	17Networks_LH_TempPar_3	-0.0629922
9023	P56	17Networks_LH_TempPar_3	0.43000299999999997
9024	P57	17Networks_LH_TempPar_3	0.626382
9025	P58	17Networks_LH_TempPar_3	-0.09938369999999999
9026	P59	17Networks_LH_TempPar_3	0.2390157
9027	P60	17Networks_LH_TempPar_3	-0.38794000000000006
9028	P00	17Networks_LH_TempPar_4	0.364379
9029	P01	17Networks_LH_TempPar_4	-0.471525
9030	P02	17Networks_LH_TempPar_4	0.07318600000000003
9031	P03	17Networks_LH_TempPar_4	-0.09665963
9032	P04	17Networks_LH_TempPar_4	0.3027721
9033	P05	17Networks_LH_TempPar_4	0.5192519999999999
9034	P06	17Networks_LH_TempPar_4	-0.2201905
9035	P07	17Networks_LH_TempPar_4	0.029979899999999997
9036	P08	17Networks_LH_TempPar_4	-0.2926799
9037	P09	17Networks_LH_TempPar_4	0.20015750000000004
9038	P10	17Networks_LH_TempPar_4	-0.506352
9039	P11	17Networks_LH_TempPar_4	0.661024
9040	P12	17Networks_LH_TempPar_4	-0.26375699999999996
9041	P13	17Networks_LH_TempPar_4	-0.29440970000000005
9042	P14	17Networks_LH_TempPar_4	0.37935549
9043	P15	17Networks_LH_TempPar_4	0.246016
9044	P16	17Networks_LH_TempPar_4	-0.20303739999999998
9045	P17	17Networks_LH_TempPar_4	-0.28258400000000006
9046	P18	17Networks_LH_TempPar_4	-0.235309
9047	P19	17Networks_LH_TempPar_4	0.374839
9048	P20	17Networks_LH_TempPar_4	-0.39353899999999997
9049	P21	17Networks_LH_TempPar_4	-0.421051
9050	P22	17Networks_LH_TempPar_4	0.9048240000000001
9051	P23	17Networks_LH_TempPar_4	-0.579975
9052	P24	17Networks_LH_TempPar_4	-0.235724
9053	P25	17Networks_LH_TempPar_4	4.041594
9054	P26	17Networks_LH_TempPar_4	-0.24000326000000002
9055	P27	17Networks_LH_TempPar_4	1.236655
9056	P28	17Networks_LH_TempPar_4	0.8188419999999998
9057	P29	17Networks_LH_TempPar_4	-0.2334659
9058	P30	17Networks_LH_TempPar_4	-0.39349239999999996
9059	P31	17Networks_LH_TempPar_4	-0.018432999999999977
9060	P32	17Networks_LH_TempPar_4	-0.08514970000000001
9061	P33	17Networks_LH_TempPar_4	0.042440000000000005
9062	P34	17Networks_LH_TempPar_4	-0.4354163
9063	P35	17Networks_LH_TempPar_4	-0.03136900000000001
9064	P36	17Networks_LH_TempPar_4	0.014669000000000015
9065	P37	17Networks_LH_TempPar_4	-0.3911484
9066	P38	17Networks_LH_TempPar_4	0.0707051
9067	P39	17Networks_LH_TempPar_4	-0.082256
9068	P40	17Networks_LH_TempPar_4	-0.0720224
9069	P41	17Networks_LH_TempPar_4	0.3516155
9070	P42	17Networks_LH_TempPar_4	0.4911219
9071	P43	17Networks_LH_TempPar_4	0.4215028
9072	P44	17Networks_LH_TempPar_4	-0.576364
9073	P45	17Networks_LH_TempPar_4	-0.158063
9074	P46	17Networks_LH_TempPar_4	0.428269
9075	P47	17Networks_LH_TempPar_4	0.0614774
9076	P48	17Networks_LH_TempPar_4	0.366992
9077	P49	17Networks_LH_TempPar_4	-0.23257300000000003
9078	P50	17Networks_LH_TempPar_4	0.31188869999999996
9079	P51	17Networks_LH_TempPar_4	-0.5225479
9080	P52	17Networks_LH_TempPar_4	-0.1251545
9081	P53	17Networks_LH_TempPar_4	0.257417
9082	P54	17Networks_LH_TempPar_4	-0.02163799999999999
9083	P55	17Networks_LH_TempPar_4	0.05441400000000002
9084	P56	17Networks_LH_TempPar_4	1.125322
9085	P57	17Networks_LH_TempPar_4	0.6614009999999999
9086	P58	17Networks_LH_TempPar_4	-0.45931
9087	P59	17Networks_LH_TempPar_4	-0.027303999999999995
9088	P60	17Networks_LH_TempPar_4	0.257407
9089	P00	17Networks_LH_TempPar_5	0.461538
9091	P02	17Networks_LH_TempPar_5	0.13087499999999996
9092	P03	17Networks_LH_TempPar_5	0.127993
9093	P04	17Networks_LH_TempPar_5	-0.317357
9095	P06	17Networks_LH_TempPar_5	0.383274
9096	P07	17Networks_LH_TempPar_5	-0.07866638
9097	P08	17Networks_LH_TempPar_5	-0.409751
9098	P09	17Networks_LH_TempPar_5	0.046896999999999966
9099	P10	17Networks_LH_TempPar_5	0.1091285
9100	P11	17Networks_LH_TempPar_5	0.656645
9101	P12	17Networks_LH_TempPar_5	0.12179499999999999
9102	P13	17Networks_LH_TempPar_5	0.2676042
9103	P14	17Networks_LH_TempPar_5	-0.7637459999999999
9104	P15	17Networks_LH_TempPar_5	-0.0007119999999999349
9105	P16	17Networks_LH_TempPar_5	-0.24341200000000002
9106	P17	17Networks_LH_TempPar_5	0.08282599999999996
9107	P18	17Networks_LH_TempPar_5	0.37702800000000003
9108	P19	17Networks_LH_TempPar_5	0.674114
9109	P20	17Networks_LH_TempPar_5	-0.32667999999999997
9110	P21	17Networks_LH_TempPar_5	-0.22914899999999994
9111	P22	17Networks_LH_TempPar_5	0.49210499999999996
9112	P23	17Networks_LH_TempPar_5	0.0818519
9113	P24	17Networks_LH_TempPar_5	-0.131351
9114	P25	17Networks_LH_TempPar_5	-0.516637
9115	P26	17Networks_LH_TempPar_5	-0.5762010000000001
9116	P27	17Networks_LH_TempPar_5	0.6404034
9117	P28	17Networks_LH_TempPar_5	0.7255860000000001
9118	P29	17Networks_LH_TempPar_5	-0.155978
9119	P30	17Networks_LH_TempPar_5	-0.28596699999999997
9120	P31	17Networks_LH_TempPar_5	-0.206559
9121	P32	17Networks_LH_TempPar_5	-0.24317700000000003
9122	P33	17Networks_LH_TempPar_5	-0.326746
9123	P34	17Networks_LH_TempPar_5	-0.317102
9124	P35	17Networks_LH_TempPar_5	-0.23736179999999998
9125	P36	17Networks_LH_TempPar_5	-0.46155
9126	P37	17Networks_LH_TempPar_5	-0.9908524999999999
9127	P38	17Networks_LH_TempPar_5	0.5902401
9128	P39	17Networks_LH_TempPar_5	0.17682994
9129	P40	17Networks_LH_TempPar_5	-0.5260163
9130	P41	17Networks_LH_TempPar_5	-0.08086100000000002
9131	P42	17Networks_LH_TempPar_5	0.4091849999999999
9132	P43	17Networks_LH_TempPar_5	0.36742899999999995
9133	P44	17Networks_LH_TempPar_5	-0.28066499999999994
9134	P45	17Networks_LH_TempPar_5	-0.942036
9135	P46	17Networks_LH_TempPar_5	0.05634800000000001
