Type,ROI,Time,mean,sem,lower_bound,upper_bound
safe,ACC,0.0000,-0.0284,0.0123,-0.0529,-0.0038
safe,ACC,1.2500,-0.0419,0.0155,-0.0728,-0.0110
safe,ACC,2.5000,-0.0473,0.0165,-0.0802,-0.0143
safe,ACC,3.7500,-0.0354,0.0175,-0.0702,-0.0006
safe,ACC,5.0000,-0.0392,0.0181,-0.0753,-0.0031
safe,ACC,6.2500,-0.0549,0.0192,-0.0932,-0.0166
safe,ACC,7.5000,-0.0623,0.0198,-0.1018,-0.0228
safe,ACC,8.7500,-0.0578,0.0202,-0.0980,-0.0177
safe,ACC,10.0000,-0.0715,0.0209,-0.1132,-0.0299
safe,ACC,11.2500,-0.0558,0.0210,-0.0976,-0.0141
safe,ACC,12.5000,-0.0418,0.0191,-0.0798,-0.0038
safe,ACC,13.7500,-0.0059,0.0200,-0.0458,0.0340
safe,ACC,15.0000,-0.0070,0.0205,-0.0478,0.0338
safe,ACC,16.2500,-0.0256,0.0198,-0.0650,0.0137
safe,ACC,17.5000,-0.0179,0.0187,-0.0552,0.0195
safe,ACC,18.7500,-0.0443,0.0178,-0.0798,-0.0088
safe,ACC,20.0000,-0.0030,0.0145,-0.0319,0.0260
safe,Left AntDorsal Insula,0.0000,-0.0392,0.0147,-0.0686,-0.0098
safe,Left AntDorsal Insula,1.2500,-0.0653,0.0181,-0.1013,-0.0293
safe,Left AntDorsal Insula,2.5000,-0.0364,0.0187,-0.0737,0.0010
safe,Left AntDorsal Insula,3.7500,0.0255,0.0180,-0.0104,0.0613
safe,Left AntDorsal Insula,5.0000,0.0365,0.0181,0.0005,0.0725
safe,Left AntDorsal Insula,6.2500,0.0136,0.0178,-0.0219,0.0491
safe,Left AntDorsal Insula,7.5000,-0.0210,0.0183,-0.0574,0.0154
safe,Left AntDorsal Insula,8.7500,-0.0383,0.0176,-0.0734,-0.0031
safe,Left AntDorsal Insula,10.0000,-0.0417,0.0179,-0.0774,-0.0060
safe,Left AntDorsal Insula,11.2500,-0.0412,0.0191,-0.0792,-0.0031
safe,Left AntDorsal Insula,12.5000,-0.0297,0.0175,-0.0646,0.0051
safe,Left AntDorsal Insula,13.7500,-0.0431,0.0186,-0.0802,-0.0060
safe,Left AntDorsal Insula,15.0000,-0.0305,0.0204,-0.0712,0.0101
safe,Left AntDorsal Insula,16.2500,-0.0651,0.0197,-0.1043,-0.0260
safe,Left AntDorsal Insula,17.5000,-0.0583,0.0201,-0.0984,-0.0182
safe,Left AntDorsal Insula,18.7500,-0.0450,0.0172,-0.0793,-0.0108
safe,Left AntDorsal Insula,20.0000,0.0264,0.0130,0.0006,0.0523
safe,Left AntVentral Insula,0.0000,-0.0443,0.0178,-0.0797,-0.0089
safe,Left AntVentral Insula,1.2500,-0.0564,0.0251,-0.1065,-0.0064
safe,Left AntVentral Insula,2.5000,-0.0366,0.0254,-0.0871,0.0139
safe,Left AntVentral Insula,3.7500,-0.0019,0.0251,-0.0520,0.0481
safe,Left AntVentral Insula,5.0000,0.0193,0.0274,-0.0352,0.0739
safe,Left AntVentral Insula,6.2500,0.0243,0.0243,-0.0240,0.0726
safe,Left AntVentral Insula,7.5000,0.0207,0.0281,-0.0353,0.0766
safe,Left AntVentral Insula,8.7500,-0.0278,0.0251,-0.0779,0.0223
safe,Left AntVentral Insula,10.0000,-0.0373,0.0297,-0.0965,0.0219
safe,Left AntVentral Insula,11.2500,0.0135,0.0269,-0.0402,0.0671
safe,Left AntVentral Insula,12.5000,0.0000,0.0258,-0.0514,0.0514
safe,Left AntVentral Insula,13.7500,0.0194,0.0269,-0.0342,0.0730
safe,Left AntVentral Insula,15.0000,0.0145,0.0263,-0.0379,0.0669
safe,Left AntVentral Insula,16.2500,-0.0163,0.0287,-0.0734,0.0408
safe,Left AntVentral Insula,17.5000,-0.0086,0.0275,-0.0634,0.0462
safe,Left AntVentral Insula,18.7500,0.0009,0.0277,-0.0542,0.0560
safe,Left AntVentral Insula,20.0000,0.0822,0.0229,0.0366,0.1278
safe,Left Anterior  Putamen,0.0000,-0.0480,0.0152,-0.0782,-0.0178
safe,Left Anterior  Putamen,1.2500,-0.0690,0.0226,-0.1140,-0.0241
safe,Left Anterior  Putamen,2.5000,-0.0951,0.0238,-0.1425,-0.0477
safe,Left Anterior  Putamen,3.7500,-0.0728,0.0234,-0.1194,-0.0262
safe,Left Anterior  Putamen,5.0000,-0.0271,0.0241,-0.0751,0.0210
safe,Left Anterior  Putamen,6.2500,-0.0275,0.0258,-0.0790,0.0239
safe,Left Anterior  Putamen,7.5000,-0.0444,0.0233,-0.0907,0.0020
safe,Left Anterior  Putamen,8.7500,-0.0774,0.0246,-0.1263,-0.0285
safe,Left Anterior  Putamen,10.0000,-0.0966,0.0244,-0.1452,-0.0481
safe,Left Anterior  Putamen,11.2500,-0.0841,0.0236,-0.1311,-0.0372
safe,Left Anterior  Putamen,12.5000,-0.0729,0.0255,-0.1237,-0.0220
safe,Left Anterior  Putamen,13.7500,-0.0810,0.0252,-0.1312,-0.0308
safe,Left Anterior  Putamen,15.0000,-0.0752,0.0234,-0.1217,-0.0287
safe,Left Anterior  Putamen,16.2500,-0.0773,0.0230,-0.1231,-0.0315
safe,Left Anterior  Putamen,17.5000,-0.0873,0.0241,-0.1352,-0.0394
safe,Left Anterior  Putamen,18.7500,-0.0924,0.0232,-0.1387,-0.0462
safe,Left Anterior  Putamen,20.0000,0.0113,0.0193,-0.0272,0.0499
safe,Left Anterior Caudate,0.0000,-0.0489,0.0139,-0.0766,-0.0213
safe,Left Anterior Caudate,1.2500,-0.0900,0.0191,-0.1281,-0.0520
safe,Left Anterior Caudate,2.5000,-0.0827,0.0198,-0.1221,-0.0433
safe,Left Anterior Caudate,3.7500,-0.0706,0.0222,-0.1148,-0.0264
safe,Left Anterior Caudate,5.0000,-0.0563,0.0225,-0.1011,-0.0115
safe,Left Anterior Caudate,6.2500,-0.0735,0.0250,-0.1232,-0.0237
safe,Left Anterior Caudate,7.5000,-0.0951,0.0233,-0.1414,-0.0487
safe,Left Anterior Caudate,8.7500,-0.0990,0.0235,-0.1459,-0.0521
safe,Left Anterior Caudate,10.0000,-0.1022,0.0239,-0.1499,-0.0546
safe,Left Anterior Caudate,11.2500,-0.0861,0.0238,-0.1335,-0.0387
safe,Left Anterior Caudate,12.5000,-0.0727,0.0251,-0.1226,-0.0227
safe,Left Anterior Caudate,13.7500,-0.0722,0.0236,-0.1191,-0.0253
safe,Left Anterior Caudate,15.0000,-0.0432,0.0252,-0.0934,0.0070
safe,Left Anterior Caudate,16.2500,-0.0564,0.0243,-0.1048,-0.0080
safe,Left Anterior Caudate,17.5000,-0.0729,0.0233,-0.1193,-0.0265
safe,Left Anterior Caudate,18.7500,-0.0665,0.0201,-0.1066,-0.0264
safe,Left Anterior Caudate,20.0000,0.0017,0.0172,-0.0325,0.0359
safe,Left Anterior MCC,0.0000,-0.0364,0.0166,-0.0694,-0.0033
safe,Left Anterior MCC,1.2500,-0.0847,0.0200,-0.1245,-0.0450
safe,Left Anterior MCC,2.5000,-0.1058,0.0226,-0.1508,-0.0608
safe,Left Anterior MCC,3.7500,-0.0257,0.0254,-0.0763,0.0249
safe,Left Anterior MCC,5.0000,0.0035,0.0283,-0.0530,0.0599
safe,Left Anterior MCC,6.2500,-0.0146,0.0274,-0.0692,0.0400
safe,Left Anterior MCC,7.5000,-0.0528,0.0256,-0.1037,-0.0019
safe,Left Anterior MCC,8.7500,-0.0885,0.0248,-0.1380,-0.0390
safe,Left Anterior MCC,10.0000,-0.1091,0.0236,-0.1561,-0.0622
safe,Left Anterior MCC,11.2500,-0.1172,0.0252,-0.1673,-0.0670
safe,Left Anterior MCC,12.5000,-0.0966,0.0241,-0.1445,-0.0487
safe,Left Anterior MCC,13.7500,-0.0856,0.0256,-0.1365,-0.0347
safe,Left Anterior MCC,15.0000,-0.0877,0.0261,-0.1397,-0.0358
safe,Left Anterior MCC,16.2500,-0.0925,0.0260,-0.1444,-0.0407
safe,Left Anterior MCC,17.5000,-0.0937,0.0267,-0.1468,-0.0406
safe,Left Anterior MCC,18.7500,-0.1087,0.0250,-0.1586,-0.0588
safe,Left Anterior MCC,20.0000,0.0049,0.0169,-0.0287,0.0386
safe,Left Anterior Thalamus,0.0000,-0.0180,0.0154,-0.0486,0.0126
safe,Left Anterior Thalamus,1.2500,-0.0598,0.0185,-0.0965,-0.0230
safe,Left Anterior Thalamus,2.5000,-0.0626,0.0231,-0.1086,-0.0166
safe,Left Anterior Thalamus,3.7500,-0.0444,0.0227,-0.0897,0.0009
safe,Left Anterior Thalamus,5.0000,-0.0603,0.0240,-0.1082,-0.0124
safe,Left Anterior Thalamus,6.2500,-0.0450,0.0249,-0.0945,0.0045
safe,Left Anterior Thalamus,7.5000,-0.0610,0.0231,-0.1070,-0.0150
safe,Left Anterior Thalamus,8.7500,-0.0821,0.0234,-0.1288,-0.0355
safe,Left Anterior Thalamus,10.0000,-0.1127,0.0214,-0.1553,-0.0700
safe,Left Anterior Thalamus,11.2500,-0.1033,0.0230,-0.1491,-0.0574
safe,Left Anterior Thalamus,12.5000,-0.1004,0.0228,-0.1458,-0.0549
safe,Left Anterior Thalamus,13.7500,-0.0982,0.0231,-0.1442,-0.0521
safe,Left Anterior Thalamus,15.0000,-0.0733,0.0247,-0.1225,-0.0241
safe,Left Anterior Thalamus,16.2500,-0.0844,0.0246,-0.1334,-0.0355
safe,Left Anterior Thalamus,17.5000,-0.0884,0.0258,-0.1399,-0.0370
safe,Left Anterior Thalamus,18.7500,-0.0777,0.0233,-0.1241,-0.0313
safe,Left Anterior Thalamus,20.0000,-0.0126,0.0187,-0.0499,0.0246
safe,Left BLBM Amygdala,0.0000,-0.1686,0.0364,-0.2411,-0.0961
safe,Left BLBM Amygdala,1.2500,-0.1152,0.0622,-0.2391,0.0087
safe,Left BLBM Amygdala,2.5000,-0.0934,0.0369,-0.1669,-0.0200
safe,Left BLBM Amygdala,3.7500,-0.0632,0.0363,-0.1355,0.0090
safe,Left BLBM Amygdala,5.0000,-0.1127,0.0382,-0.1887,-0.0367
safe,Left BLBM Amygdala,6.2500,-0.0681,0.0437,-0.1550,0.0189
safe,Left BLBM Amygdala,7.5000,-0.1045,0.0375,-0.1792,-0.0299
safe,Left BLBM Amygdala,8.7500,-0.0896,0.0465,-0.1822,0.0031
safe,Left BLBM Amygdala,10.0000,-0.0228,0.0359,-0.0942,0.0486
safe,Left BLBM Amygdala,11.2500,0.0076,0.0444,-0.0808,0.0960
safe,Left BLBM Amygdala,12.5000,-0.0780,0.0440,-0.1656,0.0096
safe,Left BLBM Amygdala,13.7500,-0.0351,0.0383,-0.1114,0.0412
safe,Left BLBM Amygdala,15.0000,-0.0322,0.0387,-0.1093,0.0449
safe,Left BLBM Amygdala,16.2500,-0.0162,0.0475,-0.1107,0.0783
safe,Left BLBM Amygdala,17.5000,-0.0313,0.0473,-0.1255,0.0628
safe,Left BLBM Amygdala,18.7500,-0.0681,0.0389,-0.1456,0.0093
safe,Left BLBM Amygdala,20.0000,0.0068,0.0356,-0.0641,0.0778
safe,Left BST,0.0000,-0.0387,0.0610,-0.1601,0.0828
safe,Left BST,1.2500,0.0830,0.0571,-0.0307,0.1967
safe,Left BST,2.5000,0.0549,0.0651,-0.0748,0.1847
safe,Left BST,3.7500,0.0687,0.0655,-0.0618,0.1993
safe,Left BST,5.0000,0.0306,0.0552,-0.0795,0.1406
safe,Left BST,6.2500,0.0013,0.0518,-0.1019,0.1044
safe,Left BST,7.5000,-0.0254,0.0534,-0.1318,0.0809
safe,Left BST,8.7500,-0.0830,0.0541,-0.1908,0.0248
safe,Left BST,10.0000,-0.0485,0.0538,-0.1556,0.0587
safe,Left BST,11.2500,0.0363,0.0595,-0.0822,0.1549
safe,Left BST,12.5000,-0.0046,0.0636,-0.1312,0.1220
safe,Left BST,13.7500,0.0493,0.0650,-0.0802,0.1787
safe,Left BST,15.0000,0.0267,0.0549,-0.0827,0.1361
safe,Left BST,16.2500,0.0944,0.0582,-0.0216,0.2103
safe,Left BST,17.5000,0.0334,0.0568,-0.0798,0.1465
safe,Left BST,18.7500,0.0474,0.0557,-0.0636,0.1583
safe,Left BST,20.0000,0.1952,0.0476,0.1005,0.2900
safe,Left CeMe Amygdala,0.0000,-0.0803,0.0392,-0.1584,-0.0021
safe,Left CeMe Amygdala,1.2500,-0.0466,0.0394,-0.1251,0.0320
safe,Left CeMe Amygdala,2.5000,-0.0732,0.0427,-0.1583,0.0119
safe,Left CeMe Amygdala,3.7500,-0.0905,0.0454,-0.1810,-0.0001
safe,Left CeMe Amygdala,5.0000,-0.0666,0.0425,-0.1513,0.0180
safe,Left CeMe Amygdala,6.2500,-0.1281,0.0431,-0.2139,-0.0422
safe,Left CeMe Amygdala,7.5000,-0.1228,0.0369,-0.1962,-0.0493
safe,Left CeMe Amygdala,8.7500,-0.1179,0.0421,-0.2018,-0.0340
safe,Left CeMe Amygdala,10.0000,-0.0806,0.0393,-0.1589,-0.0023
safe,Left CeMe Amygdala,11.2500,-0.0569,0.0405,-0.1376,0.0237
safe,Left CeMe Amygdala,12.5000,-0.0404,0.0454,-0.1308,0.0500
safe,Left CeMe Amygdala,13.7500,0.0076,0.0413,-0.0747,0.0899
safe,Left CeMe Amygdala,15.0000,-0.0387,0.0371,-0.1126,0.0352
safe,Left CeMe Amygdala,16.2500,-0.0106,0.0396,-0.0896,0.0683
safe,Left CeMe Amygdala,17.5000,-0.0379,0.0399,-0.1174,0.0415
safe,Left CeMe Amygdala,18.7500,-0.0747,0.0397,-0.1537,0.0043
safe,Left CeMe Amygdala,20.0000,0.0273,0.0349,-0.0423,0.0968
safe,Left Hypothalamus,0.0000,-0.0522,0.0555,-0.1626,0.0583
safe,Left Hypothalamus,1.2500,0.0121,0.0512,-0.0898,0.1141
safe,Left Hypothalamus,2.5000,-0.0303,0.0522,-0.1344,0.0737
safe,Left Hypothalamus,3.7500,-0.0284,0.0421,-0.1123,0.0555
safe,Left Hypothalamus,5.0000,-0.0108,0.0589,-0.1281,0.1066
safe,Left Hypothalamus,6.2500,-0.0435,0.0469,-0.1370,0.0499
safe,Left Hypothalamus,7.5000,-0.0469,0.0515,-0.1495,0.0557
safe,Left Hypothalamus,8.7500,-0.0564,0.0471,-0.1503,0.0374
safe,Left Hypothalamus,10.0000,-0.0979,0.0612,-0.2197,0.0240
safe,Left Hypothalamus,11.2500,-0.0576,0.0482,-0.1535,0.0384
safe,Left Hypothalamus,12.5000,-0.0376,0.0593,-0.1556,0.0805
safe,Left Hypothalamus,13.7500,-0.0705,0.0479,-0.1659,0.0250
safe,Left Hypothalamus,15.0000,-0.0367,0.0610,-0.1582,0.0847
safe,Left Hypothalamus,16.2500,-0.1154,0.0474,-0.2098,-0.0209
safe,Left Hypothalamus,17.5000,-0.0707,0.0544,-0.1791,0.0376
safe,Left Hypothalamus,18.7500,0.0318,0.0604,-0.0886,0.1522
safe,Left Hypothalamus,20.0000,-0.0308,0.0535,-0.1373,0.0757
safe,Left MidPost Insula,0.0000,-0.0189,0.0117,-0.0422,0.0044
safe,Left MidPost Insula,1.2500,-0.0565,0.0196,-0.0956,-0.0173
safe,Left MidPost Insula,2.5000,-0.0394,0.0180,-0.0752,-0.0035
safe,Left MidPost Insula,3.7500,-0.0282,0.0182,-0.0644,0.0081
safe,Left MidPost Insula,5.0000,0.0042,0.0205,-0.0365,0.0450
safe,Left MidPost Insula,6.2500,0.0068,0.0191,-0.0312,0.0448
safe,Left MidPost Insula,7.5000,0.0115,0.0180,-0.0243,0.0473
safe,Left MidPost Insula,8.7500,-0.0053,0.0168,-0.0388,0.0282
safe,Left MidPost Insula,10.0000,-0.0075,0.0160,-0.0393,0.0244
safe,Left MidPost Insula,11.2500,-0.0039,0.0171,-0.0380,0.0302
safe,Left MidPost Insula,12.5000,0.0007,0.0138,-0.0268,0.0283
safe,Left MidPost Insula,13.7500,0.0051,0.0156,-0.0259,0.0361
safe,Left MidPost Insula,15.0000,0.0037,0.0164,-0.0290,0.0363
safe,Left MidPost Insula,16.2500,0.0045,0.0171,-0.0294,0.0385
safe,Left MidPost Insula,17.5000,-0.0075,0.0166,-0.0404,0.0255
safe,Left MidPost Insula,18.7500,-0.0117,0.0148,-0.0411,0.0177
safe,Left MidPost Insula,20.0000,0.0109,0.0122,-0.0133,0.0351
safe,Left PAG,0.0000,0.0356,0.0346,-0.0333,0.1046
safe,Left PAG,1.2500,0.0040,0.0320,-0.0597,0.0676
safe,Left PAG,2.5000,-0.0110,0.0273,-0.0653,0.0433
safe,Left PAG,3.7500,0.0111,0.0339,-0.0564,0.0786
safe,Left PAG,5.0000,-0.0204,0.0349,-0.0900,0.0492
safe,Left PAG,6.2500,-0.0176,0.0302,-0.0777,0.0425
safe,Left PAG,7.5000,0.0034,0.0338,-0.0638,0.0707
safe,Left PAG,8.7500,-0.0047,0.0350,-0.0744,0.0651
safe,Left PAG,10.0000,-0.0401,0.0365,-0.1129,0.0327
safe,Left PAG,11.2500,-0.0030,0.0296,-0.0620,0.0560
safe,Left PAG,12.5000,-0.0397,0.0327,-0.1048,0.0255
safe,Left PAG,13.7500,-0.0165,0.0341,-0.0844,0.0514
safe,Left PAG,15.0000,-0.0499,0.0352,-0.1200,0.0202
safe,Left PAG,16.2500,0.0071,0.0366,-0.0657,0.0799
safe,Left PAG,17.5000,-0.0391,0.0390,-0.1167,0.0385
safe,Left PAG,18.7500,-0.0065,0.0333,-0.0729,0.0598
safe,Left PAG,20.0000,0.1314,0.0368,0.0581,0.2048
safe,Left Posterior Caudate,0.0000,-0.0399,0.0164,-0.0725,-0.0072
safe,Left Posterior Caudate,1.2500,-0.0721,0.0224,-0.1167,-0.0275
safe,Left Posterior Caudate,2.5000,-0.1439,0.0253,-0.1943,-0.0935
safe,Left Posterior Caudate,3.7500,-0.1528,0.0266,-0.2058,-0.0997
safe,Left Posterior Caudate,5.0000,-0.1513,0.0275,-0.2060,-0.0966
safe,Left Posterior Caudate,6.2500,-0.1216,0.0288,-0.1790,-0.0641
safe,Left Posterior Caudate,7.5000,-0.1273,0.0285,-0.1841,-0.0705
safe,Left Posterior Caudate,8.7500,-0.1027,0.0292,-0.1608,-0.0446
safe,Left Posterior Caudate,10.0000,-0.1329,0.0245,-0.1817,-0.0840
safe,Left Posterior Caudate,11.2500,-0.1231,0.0277,-0.1783,-0.0678
safe,Left Posterior Caudate,12.5000,-0.1245,0.0291,-0.1824,-0.0666
safe,Left Posterior Caudate,13.7500,-0.1022,0.0273,-0.1566,-0.0479
safe,Left Posterior Caudate,15.0000,-0.0778,0.0301,-0.1376,-0.0179
safe,Left Posterior Caudate,16.2500,-0.0688,0.0283,-0.1252,-0.0123
safe,Left Posterior Caudate,17.5000,-0.0923,0.0282,-0.1484,-0.0362
safe,Left Posterior Caudate,18.7500,-0.0739,0.0258,-0.1252,-0.0225
safe,Left Posterior Caudate,20.0000,-0.0538,0.0198,-0.0933,-0.0144
safe,Left Posterior Putamen,0.0000,-0.0709,0.0187,-0.1081,-0.0336
safe,Left Posterior Putamen,1.2500,-0.0991,0.0283,-0.1555,-0.0427
safe,Left Posterior Putamen,2.5000,-0.1206,0.0310,-0.1823,-0.0588
safe,Left Posterior Putamen,3.7500,-0.1126,0.0308,-0.1740,-0.0512
safe,Left Posterior Putamen,5.0000,-0.0550,0.0321,-0.1189,0.0090
safe,Left Posterior Putamen,6.2500,-0.0268,0.0324,-0.0914,0.0378
safe,Left Posterior Putamen,7.5000,-0.0602,0.0304,-0.1207,0.0003
safe,Left Posterior Putamen,8.7500,-0.1003,0.0280,-0.1561,-0.0444
safe,Left Posterior Putamen,10.0000,-0.1232,0.0293,-0.1815,-0.0648
safe,Left Posterior Putamen,11.2500,-0.1348,0.0294,-0.1934,-0.0762
safe,Left Posterior Putamen,12.5000,-0.1141,0.0332,-0.1801,-0.0480
safe,Left Posterior Putamen,13.7500,-0.0868,0.0327,-0.1520,-0.0216
safe,Left Posterior Putamen,15.0000,-0.0830,0.0313,-0.1452,-0.0207
safe,Left Posterior Putamen,16.2500,-0.0957,0.0293,-0.1541,-0.0373
safe,Left Posterior Putamen,17.5000,-0.0803,0.0347,-0.1494,-0.0111
safe,Left Posterior Putamen,18.7500,-0.1039,0.0309,-0.1654,-0.0425
safe,Left Posterior Putamen,20.0000,-0.0066,0.0237,-0.0538,0.0406
safe,Left Posterior Thalamus,0.0000,-0.0056,0.0155,-0.0365,0.0253
safe,Left Posterior Thalamus,1.2500,-0.0353,0.0183,-0.0718,0.0012
safe,Left Posterior Thalamus,2.5000,-0.0228,0.0175,-0.0575,0.0120
safe,Left Posterior Thalamus,3.7500,-0.0016,0.0172,-0.0358,0.0326
safe,Left Posterior Thalamus,5.0000,0.0162,0.0196,-0.0229,0.0553
safe,Left Posterior Thalamus,6.2500,0.0327,0.0157,0.0014,0.0640
safe,Left Posterior Thalamus,7.5000,0.0004,0.0172,-0.0339,0.0346
safe,Left Posterior Thalamus,8.7500,-0.0220,0.0182,-0.0583,0.0144
safe,Left Posterior Thalamus,10.0000,-0.0313,0.0171,-0.0653,0.0028
safe,Left Posterior Thalamus,11.2500,-0.0274,0.0166,-0.0604,0.0056
safe,Left Posterior Thalamus,12.5000,-0.0177,0.0168,-0.0512,0.0159
safe,Left Posterior Thalamus,13.7500,-0.0050,0.0174,-0.0395,0.0296
safe,Left Posterior Thalamus,15.0000,-0.0132,0.0190,-0.0511,0.0247
safe,Left Posterior Thalamus,16.2500,-0.0091,0.0191,-0.0471,0.0289
safe,Left Posterior Thalamus,17.5000,-0.0432,0.0216,-0.0861,-0.0002
safe,Left Posterior Thalamus,18.7500,-0.0104,0.0169,-0.0441,0.0233
safe,Left Posterior Thalamus,20.0000,0.0546,0.0174,0.0199,0.0893
safe,Left Ventral Striatum,0.0000,-0.0019,0.0171,-0.0360,0.0322
safe,Left Ventral Striatum,1.2500,-0.0298,0.0196,-0.0687,0.0092
safe,Left Ventral Striatum,2.5000,-0.0655,0.0183,-0.1020,-0.0291
safe,Left Ventral Striatum,3.7500,-0.0508,0.0216,-0.0939,-0.0078
safe,Left Ventral Striatum,5.0000,-0.0676,0.0207,-0.1089,-0.0263
safe,Left Ventral Striatum,6.2500,-0.0730,0.0214,-0.1157,-0.0303
safe,Left Ventral Striatum,7.5000,-0.0744,0.0215,-0.1173,-0.0314
safe,Left Ventral Striatum,8.7500,-0.0853,0.0223,-0.1298,-0.0408
safe,Left Ventral Striatum,10.0000,-0.0864,0.0219,-0.1299,-0.0428
safe,Left Ventral Striatum,11.2500,-0.0730,0.0208,-0.1145,-0.0315
safe,Left Ventral Striatum,12.5000,-0.0607,0.0219,-0.1044,-0.0171
safe,Left Ventral Striatum,13.7500,-0.0312,0.0217,-0.0744,0.0120
safe,Left Ventral Striatum,15.0000,-0.0118,0.0230,-0.0577,0.0341
safe,Left Ventral Striatum,16.2500,0.0114,0.0240,-0.0364,0.0592
safe,Left Ventral Striatum,17.5000,-0.0187,0.0212,-0.0609,0.0235
safe,Left Ventral Striatum,18.7500,0.0057,0.0220,-0.0382,0.0496
safe,Left Ventral Striatum,20.0000,0.0415,0.0205,0.0007,0.0823
safe,PCC,0.0000,0.0134,0.0308,-0.0479,0.0747
safe,PCC,1.2500,0.0241,0.0376,-0.0509,0.0991
safe,PCC,2.5000,-0.0340,0.0437,-0.1210,0.0530
safe,PCC,3.7500,-0.0382,0.0434,-0.1245,0.0482
safe,PCC,5.0000,-0.0215,0.0429,-0.1069,0.0638
safe,PCC,6.2500,0.0083,0.0415,-0.0743,0.0910
safe,PCC,7.5000,-0.0214,0.0415,-0.1041,0.0613
safe,PCC,8.7500,0.0063,0.0411,-0.0756,0.0883
safe,PCC,10.0000,-0.0157,0.0451,-0.1056,0.0742
safe,PCC,11.2500,0.0043,0.0479,-0.0912,0.0997
safe,PCC,12.5000,0.0582,0.0441,-0.0297,0.1461
safe,PCC,13.7500,0.0664,0.0406,-0.0146,0.1473
safe,PCC,15.0000,0.0832,0.0385,0.0065,0.1598
safe,PCC,16.2500,0.0941,0.0363,0.0218,0.1665
safe,PCC,17.5000,0.1027,0.0365,0.0301,0.1754
safe,PCC,18.7500,0.0584,0.0361,-0.0136,0.1304
safe,PCC,20.0000,0.0231,0.0315,-0.0396,0.0858
safe,PCC/precuneus,0.0000,-0.0168,0.0333,-0.0831,0.0495
safe,PCC/precuneus,1.2500,-0.0077,0.0403,-0.0880,0.0725
safe,PCC/precuneus,2.5000,-0.0078,0.0434,-0.0943,0.0787
safe,PCC/precuneus,3.7500,-0.0645,0.0448,-0.1537,0.0247
safe,PCC/precuneus,5.0000,-0.0800,0.0419,-0.1635,0.0035
safe,PCC/precuneus,6.2500,-0.0605,0.0409,-0.1420,0.0209
safe,PCC/precuneus,7.5000,-0.0298,0.0455,-0.1203,0.0608
safe,PCC/precuneus,8.7500,0.0048,0.0472,-0.0891,0.0987
safe,PCC/precuneus,10.0000,0.0372,0.0472,-0.0568,0.1312
safe,PCC/precuneus,11.2500,0.1124,0.0493,0.0142,0.2107
safe,PCC/precuneus,12.5000,0.1477,0.0530,0.0422,0.2532
safe,PCC/precuneus,13.7500,0.2129,0.0509,0.1115,0.3142
safe,PCC/precuneus,15.0000,0.1763,0.0439,0.0889,0.2637
safe,PCC/precuneus,16.2500,0.1695,0.0411,0.0876,0.2513
safe,PCC/precuneus,17.5000,0.1718,0.0368,0.0986,0.2451
safe,PCC/precuneus,18.7500,0.0955,0.0379,0.0200,0.1710
safe,PCC/precuneus,20.0000,0.0495,0.0321,-0.0145,0.1135
safe,Right AntDorsal Insula,0.0000,-0.0433,0.0131,-0.0695,-0.0171
safe,Right AntDorsal Insula,1.2500,-0.0818,0.0144,-0.1106,-0.0531
safe,Right AntDorsal Insula,2.5000,-0.0450,0.0150,-0.0750,-0.0151
safe,Right AntDorsal Insula,3.7500,0.0116,0.0157,-0.0197,0.0429
safe,Right AntDorsal Insula,5.0000,0.0204,0.0168,-0.0131,0.0539
safe,Right AntDorsal Insula,6.2500,-0.0036,0.0183,-0.0400,0.0328
safe,Right AntDorsal Insula,7.5000,-0.0312,0.0186,-0.0683,0.0059
safe,Right AntDorsal Insula,8.7500,-0.0666,0.0184,-0.1033,-0.0299
safe,Right AntDorsal Insula,10.0000,-0.0691,0.0199,-0.1088,-0.0294
safe,Right AntDorsal Insula,11.2500,-0.0656,0.0209,-0.1071,-0.0240
safe,Right AntDorsal Insula,12.5000,-0.0670,0.0203,-0.1075,-0.0266
safe,Right AntDorsal Insula,13.7500,-0.0551,0.0213,-0.0975,-0.0128
safe,Right AntDorsal Insula,15.0000,-0.0800,0.0211,-0.1220,-0.0379
safe,Right AntDorsal Insula,16.2500,-0.0820,0.0205,-0.1228,-0.0413
safe,Right AntDorsal Insula,17.5000,-0.0856,0.0212,-0.1278,-0.0434
safe,Right AntDorsal Insula,18.7500,-0.0675,0.0181,-0.1036,-0.0314
safe,Right AntDorsal Insula,20.0000,0.0201,0.0142,-0.0083,0.0485
safe,Right AntVentral Insula,0.0000,-0.0556,0.0171,-0.0897,-0.0215
safe,Right AntVentral Insula,1.2500,-0.0325,0.0220,-0.0763,0.0112
safe,Right AntVentral Insula,2.5000,-0.0183,0.0226,-0.0634,0.0267
safe,Right AntVentral Insula,3.7500,0.0430,0.0231,-0.0029,0.0890
safe,Right AntVentral Insula,5.0000,0.0382,0.0219,-0.0055,0.0818
safe,Right AntVentral Insula,6.2500,0.0273,0.0253,-0.0230,0.0777
safe,Right AntVentral Insula,7.5000,-0.0079,0.0234,-0.0545,0.0386
safe,Right AntVentral Insula,8.7500,-0.0148,0.0236,-0.0619,0.0322
safe,Right AntVentral Insula,10.0000,-0.0400,0.0233,-0.0864,0.0065
